stage_history_id,opp_id,stage,entered_at,exited_at,days_in_stage
15600,4180,Prospecting,2021-11-06T00:00:00,2021-11-25T00:00:00,19
15601,4180,Discovery,2021-11-25T00:00:00,2021-12-01T00:00:00,6
15602,4180,Qualification,2021-12-01T00:00:00,2021-12-16T00:00:00,15
15603,4180,Proposal,2021-12-16T00:00:00,,
15604,4181,Prospecting,2022-09-22T00:00:00,2022-10-01T00:00:00,9
15605,4181,Discovery,2022-10-01T00:00:00,2022-12-06T00:00:00,66
15606,4181,Qualification,2022-12-06T00:00:00,2023-01-06T00:00:00,31
15607,4181,Proposal,2023-01-06T00:00:00,2023-01-29T00:00:00,23
15608,4181,Negotiation,2023-01-29T00:00:00,2023-03-13T00:00:00,43
15609,4181,Closed Won,2023-03-13T00:00:00,2023-03-13T00:00:00,0
15610,4182,Prospecting,2024-05-31T00:00:00,2024-06-18T00:00:00,18
15611,4182,Discovery,2024-06-18T00:00:00,2024-06-27T00:00:00,9
15612,4182,Qualification,2024-06-27T00:00:00,2024-07-09T00:00:00,12
15613,4182,Proposal,2024-07-09T00:00:00,2024-07-15T00:00:00,6
15614,4182,Negotiation,2024-07-15T00:00:00,2024-08-27T00:00:00,43
15615,4182,Closed Won,2024-08-27T00:00:00,2024-08-27T00:00:00,0
15616,4183,Prospecting,2024-11-13T00:00:00,2024-11-17T00:00:00,4
15617,4183,Discovery,2024-11-17T00:00:00,2024-12-12T00:00:00,25
15618,4183,Qualification,2024-12-12T00:00:00,2024-12-20T00:00:00,8
15619,4183,Proposal,2024-12-20T00:00:00,,
15620,4184,Prospecting,2024-09-28T00:00:00,,
15621,4185,Prospecting,2024-07-10T00:00:00,,
15622,4186,Prospecting,2024-09-18T00:00:00,2024-09-29T00:00:00,11
15623,4186,Discovery,2024-09-29T00:00:00,2024-10-13T00:00:00,14
15624,4186,Qualification,2024-10-13T00:00:00,2024-10-29T00:00:00,16
15625,4186,Proposal,2024-10-29T00:00:00,,
15626,4187,Prospecting,2023-10-06T00:00:00,2023-10-23T00:00:00,17
15627,4187,Discovery,2023-10-23T00:00:00,,
15628,4188,Prospecting,2023-04-06T00:00:00,,
15629,4189,Prospecting,2024-11-01T00:00:00,2024-11-17T00:00:00,16
15630,4189,Discovery,2024-11-17T00:00:00,2024-12-08T00:00:00,21
15631,4189,Qualification,2024-12-08T00:00:00,,
15632,4190,Prospecting,2023-07-05T00:00:00,,
15633,4191,Prospecting,2022-05-25T00:00:00,2022-06-16T00:00:00,22
15634,4191,Discovery,2022-06-16T00:00:00,2022-07-25T00:00:00,39
15635,4191,Qualification,2022-07-25T00:00:00,2022-08-09T00:00:00,15
15636,4191,Proposal,2022-08-09T00:00:00,2022-09-01T00:00:00,23
15637,4191,Negotiation,2022-09-01T00:00:00,2022-10-12T00:00:00,41
15638,4191,Closed Won,2022-10-12T00:00:00,2022-11-05T00:00:00,24
15639,4191,Closed Lost,2022-11-05T00:00:00,2022-11-05T00:00:00,0
15640,4192,Prospecting,2023-02-16T00:00:00,2023-03-12T00:00:00,24
15641,4192,Discovery,2023-03-12T00:00:00,2023-03-23T00:00:00,11
15642,4192,Qualification,2023-03-23T00:00:00,,
15643,4193,Prospecting,2024-04-08T00:00:00,,
15644,4194,Prospecting,2022-11-03T00:00:00,2022-11-18T00:00:00,15
15645,4194,Discovery,2022-11-18T00:00:00,2022-12-12T00:00:00,24
15646,4194,Qualification,2022-12-12T00:00:00,2023-01-07T00:00:00,26
15647,4194,Proposal,2023-01-07T00:00:00,2023-01-13T00:00:00,6
15648,4194,Negotiation,2023-01-13T00:00:00,2023-01-24T00:00:00,11
15649,4194,Closed Won,2023-01-24T00:00:00,2023-02-19T00:00:00,26
15650,4194,Closed Lost,2023-02-19T00:00:00,2023-02-19T00:00:00,0
15651,4195,Prospecting,2021-10-01T00:00:00,2021-10-17T00:00:00,16
15652,4195,Discovery,2021-10-17T00:00:00,2021-12-25T00:00:00,69
15653,4195,Qualification,2021-12-25T00:00:00,2022-01-15T00:00:00,21
15654,4195,Proposal,2022-01-15T00:00:00,2022-02-13T00:00:00,29
15655,4195,Negotiation,2022-02-13T00:00:00,2022-03-16T00:00:00,31
15656,4195,Closed Won,2022-03-16T00:00:00,2022-03-16T00:00:00,0
15657,4196,Prospecting,2023-01-10T00:00:00,2023-01-19T00:00:00,9
15658,4196,Discovery,2023-01-19T00:00:00,2023-01-28T00:00:00,9
15659,4196,Qualification,2023-01-28T00:00:00,,
15660,4197,Prospecting,2024-02-03T00:00:00,2024-02-18T00:00:00,15
15661,4197,Discovery,2024-02-18T00:00:00,2024-03-03T00:00:00,14
15662,4197,Qualification,2024-03-03T00:00:00,2024-03-09T00:00:00,6
15663,4197,Proposal,2024-03-09T00:00:00,2024-03-15T00:00:00,6
15664,4197,Negotiation,2024-03-15T00:00:00,2024-03-31T00:00:00,16
15665,4197,Closed Won,2024-03-31T00:00:00,2024-04-19T00:00:00,19
15666,4197,Closed Lost,2024-04-19T00:00:00,2024-04-19T00:00:00,0
15667,4198,Prospecting,2020-11-30T00:00:00,,
15668,4199,Prospecting,2024-01-08T00:00:00,2024-01-21T00:00:00,13
15669,4199,Discovery,2024-01-21T00:00:00,2024-02-17T00:00:00,27
15670,4199,Qualification,2024-02-17T00:00:00,2024-02-26T00:00:00,9
15671,4199,Proposal,2024-02-26T00:00:00,2024-03-08T00:00:00,11
15672,4199,Negotiation,2024-03-08T00:00:00,2024-04-14T00:00:00,37
15673,4199,Closed Won,2024-04-14T00:00:00,2024-04-23T00:00:00,9
15674,4199,Closed Lost,2024-04-23T00:00:00,2024-04-23T00:00:00,0
15675,4200,Prospecting,2022-12-15T00:00:00,2022-12-26T00:00:00,11
15676,4200,Discovery,2022-12-26T00:00:00,2023-01-13T00:00:00,18
15677,4200,Qualification,2023-01-13T00:00:00,2023-01-25T00:00:00,12
15678,4200,Proposal,2023-01-25T00:00:00,2023-01-29T00:00:00,4
15679,4200,Negotiation,2023-01-29T00:00:00,2023-02-23T00:00:00,25
15680,4200,Closed Won,2023-02-23T00:00:00,2023-03-13T00:00:00,18
15681,4200,Closed Lost,2023-03-13T00:00:00,2023-03-13T00:00:00,0
15682,4201,Prospecting,2024-12-16T00:00:00,2024-12-18T00:00:00,2
15683,4201,Discovery,2024-12-18T00:00:00,2024-12-20T00:00:00,2
15684,4201,Qualification,2024-12-20T00:00:00,2024-12-22T00:00:00,2
15685,4201,Proposal,2024-12-22T00:00:00,2024-12-23T00:00:00,1
15686,4201,Negotiation,2024-12-23T00:00:00,2024-12-26T00:00:00,3
15687,4201,Closed Won,2024-12-26T00:00:00,2024-12-28T00:00:00,2
15688,4201,Closed Lost,2024-12-28T00:00:00,2024-12-28T00:00:00,0
15689,4202,Prospecting,2024-10-31T00:00:00,2024-11-16T00:00:00,16
15690,4202,Discovery,2024-11-16T00:00:00,2024-12-08T00:00:00,22
15691,4202,Qualification,2024-12-08T00:00:00,2024-12-15T00:00:00,7
15692,4202,Proposal,2024-12-15T00:00:00,2024-12-27T00:00:00,12
15693,4202,Negotiation,2024-12-27T00:00:00,,
15694,4203,Prospecting,2024-08-26T00:00:00,2024-09-01T00:00:00,6
15695,4203,Discovery,2024-09-01T00:00:00,2024-09-21T00:00:00,20
15696,4203,Qualification,2024-09-21T00:00:00,2024-10-05T00:00:00,14
15697,4203,Proposal,2024-10-05T00:00:00,2024-10-16T00:00:00,11
15698,4203,Negotiation,2024-10-16T00:00:00,,
15699,4204,Prospecting,2024-12-17T00:00:00,2024-12-31T00:00:00,14
15700,4204,Discovery,2024-12-31T00:00:00,2025-01-12T00:00:00,12
15701,4204,Qualification,2025-01-12T00:00:00,,
15702,4205,Prospecting,2021-06-22T00:00:00,2021-07-02T00:00:00,10
15703,4205,Discovery,2021-07-02T00:00:00,2021-07-17T00:00:00,15
15704,4205,Qualification,2021-07-17T00:00:00,2021-07-30T00:00:00,13
15705,4205,Proposal,2021-07-30T00:00:00,2021-08-05T00:00:00,6
15706,4205,Negotiation,2021-08-05T00:00:00,2021-08-26T00:00:00,21
15707,4205,Closed Won,2021-08-26T00:00:00,2021-09-03T00:00:00,8
15708,4205,Closed Lost,2021-09-03T00:00:00,2021-09-03T00:00:00,0
15709,4206,Prospecting,2023-10-12T00:00:00,2023-10-24T00:00:00,12
15710,4206,Discovery,2023-10-24T00:00:00,2023-11-12T00:00:00,19
15711,4206,Qualification,2023-11-12T00:00:00,2023-11-23T00:00:00,11
15712,4206,Proposal,2023-11-23T00:00:00,2023-12-01T00:00:00,8
15713,4206,Negotiation,2023-12-01T00:00:00,2023-12-23T00:00:00,22
15714,4206,Closed Won,2023-12-23T00:00:00,2024-01-07T00:00:00,15
15715,4206,Closed Lost,2024-01-07T00:00:00,2024-01-07T00:00:00,0
15716,4207,Prospecting,2022-08-23T00:00:00,2022-08-27T00:00:00,4
15717,4207,Discovery,2022-08-27T00:00:00,2022-09-16T00:00:00,20
15718,4207,Qualification,2022-09-16T00:00:00,,
15719,4208,Prospecting,2024-10-11T00:00:00,2024-10-29T00:00:00,18
15720,4208,Discovery,2024-10-29T00:00:00,2024-11-24T00:00:00,26
15721,4208,Qualification,2024-11-24T00:00:00,2024-12-08T00:00:00,14
15722,4208,Proposal,2024-12-08T00:00:00,2024-12-20T00:00:00,12
15723,4208,Negotiation,2024-12-20T00:00:00,2024-12-29T00:00:00,9
15724,4208,Closed Won,2024-12-29T00:00:00,2024-12-29T00:00:00,0
15725,4209,Prospecting,2023-07-02T00:00:00,2023-07-23T00:00:00,21
15726,4209,Discovery,2023-07-23T00:00:00,,
15727,4210,Prospecting,2023-10-09T00:00:00,2023-10-29T00:00:00,20
15728,4210,Discovery,2023-10-29T00:00:00,2023-11-16T00:00:00,18
15729,4210,Qualification,2023-11-16T00:00:00,2023-11-29T00:00:00,13
15730,4210,Proposal,2023-11-29T00:00:00,2023-12-07T00:00:00,8
15731,4210,Negotiation,2023-12-07T00:00:00,,
15732,4211,Prospecting,2021-10-05T00:00:00,2021-10-18T00:00:00,13
15733,4211,Discovery,2021-10-18T00:00:00,2021-11-11T00:00:00,24
15734,4211,Qualification,2021-11-11T00:00:00,,
15735,4212,Prospecting,2024-02-27T00:00:00,2024-03-07T00:00:00,9
15736,4212,Discovery,2024-03-07T00:00:00,2024-03-30T00:00:00,23
15737,4212,Qualification,2024-03-30T00:00:00,2024-04-11T00:00:00,12
15738,4212,Proposal,2024-04-11T00:00:00,,
15739,1581,Prospecting,2024-12-20T00:00:00,2024-12-27T00:00:00,7
15740,1581,Discovery,2024-12-27T00:00:00,2025-01-18T00:00:00,22
15741,1581,Qualification,2025-01-18T00:00:00,2025-02-06T00:00:00,19
15742,1581,Proposal,2025-02-06T00:00:00,,
15743,4214,Prospecting,2024-10-13T00:00:00,2024-10-23T00:00:00,10
15744,4214,Discovery,2024-10-23T00:00:00,2024-11-02T00:00:00,10
15745,4214,Qualification,2024-11-02T00:00:00,,
15746,4215,Prospecting,2022-10-05T00:00:00,2022-10-13T00:00:00,8
15747,4215,Discovery,2022-10-13T00:00:00,2022-10-29T00:00:00,16
15748,4215,Qualification,2022-10-29T00:00:00,,
15749,4216,Prospecting,2021-08-16T00:00:00,2021-09-07T00:00:00,22
15750,4216,Discovery,2021-09-07T00:00:00,2021-10-28T00:00:00,51
15751,4216,Qualification,2021-10-28T00:00:00,2021-11-07T00:00:00,10
15752,4216,Proposal,2021-11-07T00:00:00,2021-11-17T00:00:00,10
15753,4216,Negotiation,2021-11-17T00:00:00,2022-01-07T00:00:00,51
15754,4216,Closed Won,2022-01-07T00:00:00,2022-01-07T00:00:00,0
15755,4217,Prospecting,2024-12-26T00:00:00,2024-12-27T00:00:00,1
15756,4217,Discovery,2024-12-27T00:00:00,2024-12-28T00:00:00,1
15757,4217,Qualification,2024-12-28T00:00:00,2024-12-29T00:00:00,1
15758,4217,Proposal,2024-12-29T00:00:00,2024-12-30T00:00:00,1
15759,4217,Negotiation,2024-12-30T00:00:00,2024-12-31T00:00:00,1
15760,4217,Closed Won,2024-12-31T00:00:00,2025-01-01T00:00:00,1
15761,4217,Closed Lost,2025-01-01T00:00:00,2025-01-01T00:00:00,0
15762,4218,Prospecting,2024-08-27T00:00:00,2024-09-08T00:00:00,12
15763,4218,Discovery,2024-09-08T00:00:00,2024-10-23T00:00:00,45
15764,4218,Qualification,2024-10-23T00:00:00,2024-11-05T00:00:00,13
15765,4218,Proposal,2024-11-05T00:00:00,2024-11-13T00:00:00,8
15766,4218,Negotiation,2024-11-13T00:00:00,2024-12-29T00:00:00,46
15767,4218,Closed Won,2024-12-29T00:00:00,2024-12-29T00:00:00,0
15768,4219,Prospecting,2023-01-12T00:00:00,2023-01-23T00:00:00,11
15769,4219,Discovery,2023-01-23T00:00:00,2023-02-11T00:00:00,19
15770,4219,Qualification,2023-02-11T00:00:00,,
15771,4220,Prospecting,2022-05-23T00:00:00,2022-06-06T00:00:00,14
15772,4220,Discovery,2022-06-06T00:00:00,2022-06-19T00:00:00,13
15773,4220,Qualification,2022-06-19T00:00:00,,
15774,4221,Prospecting,2023-10-23T00:00:00,2023-11-05T00:00:00,13
15775,4221,Discovery,2023-11-05T00:00:00,2023-11-30T00:00:00,25
15776,4221,Qualification,2023-11-30T00:00:00,2023-12-08T00:00:00,8
15777,4221,Proposal,2023-12-08T00:00:00,,
15778,4222,Prospecting,2024-12-26T00:00:00,,
15779,4223,Prospecting,2021-10-06T00:00:00,,
15780,4224,Prospecting,2024-09-30T00:00:00,2024-10-16T00:00:00,16
15781,4224,Discovery,2024-10-16T00:00:00,2024-11-01T00:00:00,16
15782,4224,Qualification,2024-11-01T00:00:00,2024-11-23T00:00:00,22
15783,4224,Proposal,2024-11-23T00:00:00,2024-12-03T00:00:00,10
15784,4224,Negotiation,2024-12-03T00:00:00,2024-12-20T00:00:00,17
15785,4224,Closed Won,2024-12-20T00:00:00,2024-12-28T00:00:00,8
15786,4224,Closed Lost,2024-12-28T00:00:00,2024-12-28T00:00:00,0
15787,4225,Prospecting,2021-06-06T00:00:00,2021-06-11T00:00:00,5
15788,4225,Discovery,2021-06-11T00:00:00,2021-06-23T00:00:00,12
15789,4225,Qualification,2021-06-23T00:00:00,2021-07-03T00:00:00,10
15790,4225,Proposal,2021-07-03T00:00:00,2021-07-08T00:00:00,5
15791,4225,Negotiation,2021-07-08T00:00:00,2021-07-22T00:00:00,14
15792,4225,Closed Won,2021-07-22T00:00:00,2021-07-22T00:00:00,0
15793,4226,Prospecting,2023-08-20T00:00:00,2023-09-03T00:00:00,14
15794,4226,Discovery,2023-09-03T00:00:00,2023-09-25T00:00:00,22
15795,4226,Qualification,2023-09-25T00:00:00,2023-10-07T00:00:00,12
15796,4226,Proposal,2023-10-07T00:00:00,,
15797,4227,Prospecting,2024-08-04T00:00:00,2024-08-17T00:00:00,13
15798,4227,Discovery,2024-08-17T00:00:00,2024-09-04T00:00:00,18
15799,4227,Qualification,2024-09-04T00:00:00,,
15800,4228,Prospecting,2021-03-18T00:00:00,2021-03-29T00:00:00,11
15801,4228,Discovery,2021-03-29T00:00:00,,
15802,4229,Prospecting,2024-12-18T00:00:00,2024-12-20T00:00:00,2
15803,4229,Discovery,2024-12-20T00:00:00,2024-12-21T00:00:00,1
15804,4229,Qualification,2024-12-21T00:00:00,2024-12-22T00:00:00,1
15805,4229,Proposal,2024-12-22T00:00:00,2024-12-23T00:00:00,1
15806,4229,Negotiation,2024-12-23T00:00:00,2024-12-27T00:00:00,4
15807,4229,Closed Won,2024-12-27T00:00:00,2024-12-28T00:00:00,1
15808,4229,Closed Lost,2024-12-28T00:00:00,2024-12-28T00:00:00,0
15809,4230,Prospecting,2023-01-17T00:00:00,2023-01-27T00:00:00,10
15810,4230,Discovery,2023-01-27T00:00:00,,
15811,4231,Prospecting,2024-03-01T00:00:00,,
15812,4232,Prospecting,2021-03-15T00:00:00,2021-03-27T00:00:00,12
15813,4232,Discovery,2021-03-27T00:00:00,2021-04-11T00:00:00,15
15814,4232,Qualification,2021-04-11T00:00:00,,
15815,4233,Prospecting,2023-01-12T00:00:00,2023-01-17T00:00:00,5
15816,4233,Discovery,2023-01-17T00:00:00,2023-01-25T00:00:00,8
15817,4233,Qualification,2023-01-25T00:00:00,2023-01-31T00:00:00,6
15818,4233,Proposal,2023-01-31T00:00:00,2023-02-06T00:00:00,6
15819,4233,Negotiation,2023-02-06T00:00:00,2023-02-16T00:00:00,10
15820,4233,Closed Won,2023-02-16T00:00:00,2023-02-16T00:00:00,0
15821,4234,Prospecting,2024-11-29T00:00:00,2024-12-10T00:00:00,11
15822,4234,Discovery,2024-12-10T00:00:00,,
15823,4235,Prospecting,2022-08-16T00:00:00,2022-08-23T00:00:00,7
15824,4235,Discovery,2022-08-23T00:00:00,2022-09-11T00:00:00,19
15825,4235,Qualification,2022-09-11T00:00:00,,
15826,4236,Prospecting,2024-06-27T00:00:00,2024-07-04T00:00:00,7
15827,4236,Discovery,2024-07-04T00:00:00,,
15828,4237,Prospecting,2023-11-09T00:00:00,2023-11-19T00:00:00,10
15829,4237,Discovery,2023-11-19T00:00:00,,
15830,4238,Prospecting,2024-05-11T00:00:00,2024-05-16T00:00:00,5
15831,4238,Discovery,2024-05-16T00:00:00,2024-06-04T00:00:00,19
15832,4238,Qualification,2024-06-04T00:00:00,,
15833,4239,Prospecting,2023-06-12T00:00:00,2023-06-27T00:00:00,15
15834,4239,Discovery,2023-06-27T00:00:00,2023-07-15T00:00:00,18
15835,4239,Qualification,2023-07-15T00:00:00,2023-07-28T00:00:00,13
15836,4239,Proposal,2023-07-28T00:00:00,,
15837,4240,Prospecting,2024-12-24T00:00:00,,
15838,4241,Prospecting,2024-05-10T00:00:00,2024-05-22T00:00:00,12
15839,4241,Discovery,2024-05-22T00:00:00,,
15840,4242,Prospecting,2023-08-03T00:00:00,,
15841,4243,Prospecting,2022-06-13T00:00:00,2022-06-27T00:00:00,14
15842,4243,Discovery,2022-06-27T00:00:00,2022-07-22T00:00:00,25
15843,4243,Qualification,2022-07-22T00:00:00,2022-07-27T00:00:00,5
15844,4243,Proposal,2022-07-27T00:00:00,,
15845,4244,Prospecting,2023-06-15T00:00:00,2023-06-21T00:00:00,6
15846,4244,Discovery,2023-06-21T00:00:00,2023-07-19T00:00:00,28
15847,4244,Qualification,2023-07-19T00:00:00,2023-07-28T00:00:00,9
15848,4244,Proposal,2023-07-28T00:00:00,,
15849,4245,Prospecting,2024-06-12T00:00:00,2024-06-21T00:00:00,9
15850,4245,Discovery,2024-06-21T00:00:00,2024-07-08T00:00:00,17
15851,4245,Qualification,2024-07-08T00:00:00,2024-08-15T00:00:00,38
15852,4245,Proposal,2024-08-15T00:00:00,2024-08-31T00:00:00,16
15853,4245,Negotiation,2024-08-31T00:00:00,2024-09-15T00:00:00,15
15854,4245,Closed Won,2024-09-15T00:00:00,2024-10-25T00:00:00,40
15855,4245,Closed Lost,2024-10-25T00:00:00,2024-10-25T00:00:00,0
15856,4246,Prospecting,2023-07-03T00:00:00,2023-07-08T00:00:00,5
15857,4246,Discovery,2023-07-08T00:00:00,2023-07-16T00:00:00,8
15858,4246,Qualification,2023-07-16T00:00:00,2023-08-01T00:00:00,16
15859,4246,Proposal,2023-08-01T00:00:00,2023-08-07T00:00:00,6
15860,4246,Negotiation,2023-08-07T00:00:00,2023-09-03T00:00:00,27
15861,4246,Closed Won,2023-09-03T00:00:00,2023-09-08T00:00:00,5
15862,4246,Closed Lost,2023-09-08T00:00:00,2023-09-08T00:00:00,0
15863,4247,Prospecting,2024-10-02T00:00:00,2024-10-13T00:00:00,11
15864,4247,Discovery,2024-10-13T00:00:00,2024-11-05T00:00:00,23
15865,4247,Qualification,2024-11-05T00:00:00,2024-11-10T00:00:00,5
15866,4247,Proposal,2024-11-10T00:00:00,,
15867,4248,Prospecting,2024-02-03T00:00:00,2024-03-22T00:00:00,48
15868,4248,Discovery,2024-03-22T00:00:00,2024-04-13T00:00:00,22
15869,4248,Qualification,2024-04-13T00:00:00,2024-05-03T00:00:00,20
15870,4248,Proposal,2024-05-03T00:00:00,2024-05-20T00:00:00,17
15871,4248,Negotiation,2024-05-20T00:00:00,2024-08-02T00:00:00,74
15872,4248,Closed Won,2024-08-02T00:00:00,2024-09-24T00:00:00,53
15873,4248,Closed Lost,2024-09-24T00:00:00,2024-09-24T00:00:00,0
15874,4249,Prospecting,2024-07-06T00:00:00,2024-07-18T00:00:00,12
15875,4249,Discovery,2024-07-18T00:00:00,,
15876,4250,Prospecting,2024-08-09T00:00:00,2024-08-16T00:00:00,7
15877,4250,Discovery,2024-08-16T00:00:00,2024-08-25T00:00:00,9
15878,4250,Qualification,2024-08-25T00:00:00,2024-09-11T00:00:00,17
15879,4250,Proposal,2024-09-11T00:00:00,2024-09-19T00:00:00,8
15880,4250,Negotiation,2024-09-19T00:00:00,2024-10-15T00:00:00,26
15881,4250,Closed Won,2024-10-15T00:00:00,2024-11-06T00:00:00,22
15882,4250,Closed Lost,2024-11-06T00:00:00,2024-11-06T00:00:00,0
15883,4251,Prospecting,2024-12-15T00:00:00,2024-12-22T00:00:00,7
15884,4251,Discovery,2024-12-22T00:00:00,2025-01-08T00:00:00,17
15885,4251,Qualification,2025-01-08T00:00:00,,
15886,4252,Prospecting,2024-09-10T00:00:00,,
15887,4253,Prospecting,2024-08-31T00:00:00,2024-09-20T00:00:00,20
15888,4253,Discovery,2024-09-20T00:00:00,,
15889,4254,Prospecting,2022-09-10T00:00:00,2022-09-18T00:00:00,8
15890,4254,Discovery,2022-09-18T00:00:00,,
15891,4255,Prospecting,2024-01-13T00:00:00,2024-02-10T00:00:00,28
15892,4255,Discovery,2024-02-10T00:00:00,2024-03-05T00:00:00,24
15893,4255,Qualification,2024-03-05T00:00:00,2024-03-19T00:00:00,14
15894,4255,Proposal,2024-03-19T00:00:00,2024-04-12T00:00:00,24
15895,4255,Negotiation,2024-04-12T00:00:00,2024-05-19T00:00:00,37
15896,4255,Closed Won,2024-05-19T00:00:00,2024-06-28T00:00:00,40
15897,4255,Closed Lost,2024-06-28T00:00:00,2024-06-28T00:00:00,0
15898,4256,Prospecting,2024-05-10T00:00:00,2024-05-18T00:00:00,8
15899,4256,Discovery,2024-05-18T00:00:00,2024-05-29T00:00:00,11
15900,4256,Qualification,2024-05-29T00:00:00,2024-06-15T00:00:00,17
15901,4256,Proposal,2024-06-15T00:00:00,,
15902,4257,Prospecting,2022-07-02T00:00:00,2022-07-18T00:00:00,16
15903,4257,Discovery,2022-07-18T00:00:00,2022-08-29T00:00:00,42
15904,4257,Qualification,2022-08-29T00:00:00,2022-09-10T00:00:00,12
15905,4257,Proposal,2022-09-10T00:00:00,2022-09-23T00:00:00,13
15906,4257,Negotiation,2022-09-23T00:00:00,2022-10-06T00:00:00,13
15907,4257,Closed Won,2022-10-06T00:00:00,2022-11-10T00:00:00,35
15908,4257,Closed Lost,2022-11-10T00:00:00,2022-11-10T00:00:00,0
15909,4258,Prospecting,2023-06-02T00:00:00,2023-06-09T00:00:00,7
15910,4258,Discovery,2023-06-09T00:00:00,2023-07-06T00:00:00,27
15911,4258,Qualification,2023-07-06T00:00:00,2023-07-14T00:00:00,8
15912,4258,Proposal,2023-07-14T00:00:00,,
15913,4259,Prospecting,2023-04-02T00:00:00,2023-04-13T00:00:00,11
15914,4259,Discovery,2023-04-13T00:00:00,,
15915,2715,Prospecting,2023-12-01T00:00:00,2023-12-15T00:00:00,14
15916,2715,Discovery,2023-12-15T00:00:00,2023-12-26T00:00:00,11
15917,2715,Qualification,2023-12-26T00:00:00,2024-01-06T00:00:00,11
15918,2715,Proposal,2024-01-06T00:00:00,2024-01-19T00:00:00,13
15919,2715,Negotiation,2024-01-19T00:00:00,,
15920,4129,Prospecting,2023-06-05T00:00:00,2023-06-12T00:00:00,7
15921,4129,Discovery,2023-06-12T00:00:00,,
15922,4262,Prospecting,2024-02-02T00:00:00,2024-02-28T00:00:00,26
15923,4262,Discovery,2024-02-28T00:00:00,2024-03-23T00:00:00,24
15924,4262,Qualification,2024-03-23T00:00:00,2024-04-16T00:00:00,24
15925,4262,Proposal,2024-04-16T00:00:00,2024-04-29T00:00:00,13
15926,4262,Negotiation,2024-04-29T00:00:00,2024-05-29T00:00:00,30
15927,4262,Closed Won,2024-05-29T00:00:00,2024-06-14T00:00:00,16
15928,4262,Closed Lost,2024-06-14T00:00:00,2024-06-14T00:00:00,0
15929,4263,Prospecting,2024-12-29T00:00:00,2025-01-08T00:00:00,10
15930,4263,Discovery,2025-01-08T00:00:00,2025-02-04T00:00:00,27
15931,4263,Qualification,2025-02-04T00:00:00,,
15932,4264,Prospecting,2024-09-12T00:00:00,2024-09-27T00:00:00,15
15933,4264,Discovery,2024-09-27T00:00:00,2024-10-10T00:00:00,13
15934,4264,Qualification,2024-10-10T00:00:00,,
15935,4265,Prospecting,2024-08-16T00:00:00,2024-08-28T00:00:00,12
15936,4265,Discovery,2024-08-28T00:00:00,2024-09-09T00:00:00,12
15937,4265,Qualification,2024-09-09T00:00:00,2024-10-02T00:00:00,23
15938,4265,Proposal,2024-10-02T00:00:00,2024-10-12T00:00:00,10
15939,4265,Negotiation,2024-10-12T00:00:00,,
15940,4266,Prospecting,2023-12-19T00:00:00,,
15941,4267,Prospecting,2023-02-14T00:00:00,,
15942,4268,Prospecting,2023-11-02T00:00:00,2023-11-14T00:00:00,12
15943,4268,Discovery,2023-11-14T00:00:00,2023-11-30T00:00:00,16
15944,4268,Qualification,2023-11-30T00:00:00,2023-12-18T00:00:00,18
15945,4268,Proposal,2023-12-18T00:00:00,,
15946,4269,Prospecting,2022-09-25T00:00:00,2022-10-04T00:00:00,9
