tracker_id,call_id,tracker_name,tracker_category,mention_count
19952,8643,Decision Timeline Confirmed,Buying Signal,6
19953,8643,Security - Data Residency,Security,6
19954,8643,Competitor - CompetitorE,Competitor,6
19955,8643,Risk - No Decision Likely,Risk,7
19956,8643,Objection - Need More Stakeholder Buy-in,Objection,8
19957,8643,Decision Maker Involved,Buying Signal,5
19958,8644,Risk - No Decision Likely,Risk,2
19959,8644,Objection - Switching Cost,Objection,5
19960,8644,Objection - Team Adoption Concern,Objection,8
19961,8645,Risk - Delayed Timeline,Risk,4
19962,8645,Contract Review Started,Buying Signal,7
19963,8645,Technical - Performance Requirements,Technical,1
19964,8645,Budget - Approved,Budget,3
19965,8646,Risk - Stakeholder Pushback,Risk,3
19966,8646,Objection - Missing Feature,Objection,6
19967,8646,Discount - Multi-Year Ask,Discount,5
19968,8646,Competitor - CompetitorA,Competitor,1
19969,8646,Competitor - Open Source Alternative,Competitor,5
19970,8648,Competitor - CompetitorD,Competitor,3
19971,8649,Contract Review Started,Buying Signal,3
19972,8649,Risk - Competitor Evaluation,Risk,4
19973,8649,,,7
19974,8650,Procurement Process Started,Buying Signal,8
19975,8650,Pricing - Enterprise Tier,Pricing,3
19976,8650,Objection - Too Complex,Objection,1
19977,8651,Discount - Competitive Match,Discount,1
19978,8651,Objection - Team Adoption Concern,Objection,5
19979,8651,Pricing - Requested Quote,Pricing,5
19980,8651,Budget - Freeze Mentioned,Budget,2
19981,8653,POC Requested,Buying Signal,1
19982,8653,Security - GDPR Compliance,Security,1
19983,8653,Discount - End of Quarter,Discount,5
19984,8653,Competitor - CompetitorE,Competitor,6
19985,8653,Pricing - Requested Quote,Pricing,8
19986,8654,Budget - Needs Approval,Budget,3
19987,8654,Reference Call Requested,Buying Signal,4
19988,8654,Pricing - Enterprise Tier,Pricing,6
19989,8654,,,2
19990,8654,Discount - Multi-Year Ask,Discount,6
19991,8654,Competitor - Open Source Alternative,Competitor,5
19992,8656,Objection - Too Complex,Objection,1
19993,8656,Budget - Freeze Mentioned,Budget,6
19994,8657,Pricing - Volume Discount,Pricing,5
19995,8657,Technical - SSO / SAML Setup,Technical,5
19996,8658,Discount - Competitive Match,Discount,3
19997,8658,Competitor - CompetitorE,Competitor,4
19998,8658,Technical - Data Migration Plan,Technical,7
19999,8658,Budget - Needs Approval,Budget,5
20000,8659,Objection - Need More Stakeholder Buy-in,Objection,3
20001,8659,Technical - API Integration,Technical,2
20002,8659,Procurement Process Started,Buying Signal,2
20003,8660,Objection - Team Adoption Concern,Objection,5
20004,8660,Discount - Multi-Year Ask,Discount,3
20005,8660,Security - GDPR Compliance,Security,4
20006,8660,Procurement Process Started,Buying Signal,7
20007,8660,Pricing - Compared to Competitor,Pricing,6
20008,8661,Risk - Stakeholder Pushback,Risk,5
20009,8661,Competitor - Open Source Alternative,Competitor,4
20010,8661,Risk - Delayed Timeline,Risk,1
20011,8661,Risk - Legal Blockers,Risk,5
20012,8663,Budget - Needs Approval,Budget,5
20013,8663,Competitor - CompetitorC,Competitor,7
20014,8664,Contract Review Started,Buying Signal,6
20015,8664,Competitor - Open Source Alternative,Competitor,7
20016,8664,Competitor - CompetitorC,Competitor,2
20017,8664,Risk - Champion Leaving,Risk,8
20018,8664,Technical - Performance Requirements,Technical,6
20019,8667,Pricing - Requested Quote,Pricing,7
20020,8667,Objection - Team Adoption Concern,Objection,8
20021,8667,Reference Call Requested,Buying Signal,8
20022,8668,Objection - Team Adoption Concern,Objection,2
20023,8668,Discount - End of Quarter,Discount,5
20024,8668,Technical - Custom Workflow Needs,Technical,3
20025,8668,Competitor - CompetitorE,Competitor,3
20026,8669,Risk - Champion Leaving,Risk,5
20027,8669,Competitor - CompetitorE,Competitor,1
20028,8669,Objection - Missing Feature,Objection,4
20029,8669,Procurement Process Started,Buying Signal,5
20030,8670,Objection - Team Adoption Concern,Objection,6
20031,8670,,,7
20032,8674,Reference Call Requested,Buying Signal,2
20033,8674,Security - Penetration Testing,Security,8
20034,8674,Budget - Freeze Mentioned,Budget,6
20035,8675,Pricing - Compared to Competitor,Pricing,5
20036,8675,Discount - Multi-Year Ask,Discount,4
20037,8675,Competitor - CompetitorB,Competitor,2
20038,8677,Risk - Champion Leaving,Risk,5
20039,8677,Pricing - Too Expensive Objection,Pricing,6
20040,8677,Contract Review Started,Buying Signal,2
20041,8677,Discount - Competitive Match,Discount,4
20042,8677,Competitor - CompetitorA,Competitor,3
20043,8677,Decision Maker Involved,Buying Signal,5
20044,8678,Objection - Switching Cost,Objection,4
20045,8678,Security - SSO Requirement,Security,7
20046,8679,Competitor - CompetitorC,Competitor,2
20047,8679,Security - GDPR Compliance,Security,5
20048,8679,Competitor - CompetitorD,Competitor,1
20049,8679,Budget - Approved,Budget,5
20050,8679,Objection - Missing Feature,Objection,2
20051,8679,,,5
20052,8681,Pricing - Volume Discount,Pricing,7
20053,8681,Technical - SSO / SAML Setup,Technical,6
20054,8682,Competitor - CompetitorA,Competitor,5
20055,8682,Technical - Custom Workflow Needs,Technical,6
20056,8683,Budget - Needs Approval,Budget,5
20057,8683,,,8
20058,8684,Objection - Team Adoption Concern,Objection,2
20059,8684,Competitor - CompetitorA,Competitor,1
20060,8685,Risk - Stakeholder Pushback,Risk,1
20061,8685,Pricing - Enterprise Tier,Pricing,7
20062,8685,Competitor - CompetitorE,Competitor,1
20063,8685,Discount - End of Quarter,Discount,5
20064,8686,Technical - Performance Requirements,Technical,2
20065,8686,POC Requested,Buying Signal,2
20066,8687,Budget - Approved,Budget,8
20067,8687,Competitor - CompetitorE,Competitor,1
20068,8687,Procurement Process Started,Buying Signal,5
20069,8687,Objection - Too Complex,Objection,3
20070,8687,Pricing - Volume Discount,Pricing,4
20071,8688,Risk - Delayed Timeline,Risk,7
20072,8688,Technical - API Integration,Technical,8
20073,8691,Technical - API Integration,Technical,3
20074,8691,Budget - Approved,Budget,4
20075,8691,Security - GDPR Compliance,Security,3
20076,8691,Procurement Process Started,Buying Signal,6
20077,8691,Risk - Legal Blockers,Risk,3
20078,8691,Next Steps Discussed,Buying Signal,4
20079,8691,Reference Call Requested,Buying Signal,1
20080,8692,Budget - Approved,Budget,4
20081,8693,Security - GDPR Compliance,Security,4
20082,8693,,,6
20083,8693,,,3
20084,8693,Technical - Performance Requirements,Technical,7
20085,8693,Competitor - CompetitorA,Competitor,8
20086,8693,Risk - Champion Leaving,Risk,5
20087,8695,Pricing - Volume Discount,Pricing,2
20088,8695,Security - Data Residency,Security,4
20089,8695,Risk - No Decision Likely,Risk,6
20090,8695,Budget - Needs Approval,Budget,7
20091,8696,Budget - Freeze Mentioned,Budget,7
20092,8696,Technical - Data Migration Plan,Technical,3
20093,8699,Competitor - CompetitorD,Competitor,7
20094,8699,Pricing - Volume Discount,Pricing,8
20095,8699,Pricing - Requested Quote,Pricing,6
20096,8701,POC Requested,Buying Signal,6
20097,8701,Competitor - CompetitorA,Competitor,3
20098,8701,Security - SSO Requirement,Security,1
20099,8701,Budget - Approved,Budget,5
20100,8702,Objection - Team Adoption Concern,Objection,1
20101,8702,Competitor - CompetitorB,Competitor,4
20102,8702,Risk - Competitor Evaluation,Risk,5
20103,8703,Risk - Competitor Evaluation,Risk,4
20104,8703,Competitor - CompetitorA,Competitor,6
20105,8703,,,2
20106,8704,Technical - Custom Workflow Needs,Technical,5
20107,8704,Competitor - CompetitorB,Competitor,7
20108,8704,Risk - Legal Blockers,Risk,8
20109,8704,Objection - Too Complex,Objection,8
20110,8704,Objection - Switching Cost,Objection,5
20111,8704,Technical - API Integration,Technical,4
20112,8704,Risk - Stakeholder Pushback,Risk,1
20113,8704,Competitor - CompetitorA,Competitor,8
20114,8705,Technical - Custom Workflow Needs,Technical,7
20115,8705,Pricing - Volume Discount,Pricing,3
20116,8707,Competitor - Open Source Alternative,Competitor,8
20117,8707,Technical - Performance Requirements,Technical,3
20118,8707,Competitor - CompetitorD,Competitor,8
20119,8707,Competitor - CompetitorB,Competitor,4
20120,8707,Objection - Switching Cost,Objection,3
20121,8707,,,8
20122,8707,Reference Call Requested,Buying Signal,4
20123,8708,Security - Data Residency,Security,-6
20124,8708,Competitor - CompetitorD,Competitor,4
20125,8708,Decision Maker Involved,Buying Signal,2
20126,8708,Reference Call Requested,Buying Signal,3
20127,8711,Procurement Process Started,Buying Signal,6
20128,8711,Objection - Need More Stakeholder Buy-in,Objection,6
20129,8712,POC Requested,Buying Signal,3
20130,8712,Security - SSO Requirement,Security,2
20131,8712,Pricing - Compared to Competitor,Pricing,4
20132,8713,Risk - Stakeholder Pushback,Risk,4
20133,8713,Objection - Missing Feature,Objection,2
20134,8713,Risk - Legal Blockers,Risk,4
20135,8713,Pricing - Requested Quote,Pricing,1
20136,8716,Competitor - CompetitorC,Competitor,7
20137,8716,Budget - Freeze Mentioned,Budget,5
20138,8716,Competitor - CompetitorA,Competitor,7
20139,8716,POC Requested,Buying Signal,5
20140,8716,Budget - Reallocating Funds,Budget,8
20141,8717,Objection - Missing Feature,Objection,8
20142,8717,Risk - Stakeholder Pushback,Risk,1
20143,8717,Pricing - Requested Quote,Pricing,1
20144,8718,Security - Data Residency,Security,4
20145,8718,Pricing - Enterprise Tier,Pricing,7
20146,8718,Budget - Reallocating Funds,Budget,8
20147,8718,Competitor - CompetitorE,Competitor,1
20148,8718,Security - SSO Requirement,Security,1
20149,8719,Discount - Competitive Match,Discount,3
20150,8719,Next Steps Discussed,Buying Signal,8
20151,8719,Security - SSO Requirement,Security,7
20152,8719,Objection - Team Adoption Concern,Objection,1
20153,8720,Competitor - Open Source Alternative,Competitor,2
20154,8720,Technical - Performance Requirements,Technical,1
20155,8721,Competitor - CompetitorE,Competitor,2
20156,8721,Security - SOC2 Compliance,Security,5
20157,8721,Discount - Multi-Year Ask,Discount,3
20158,8721,Pricing - Enterprise Tier,Pricing,6
20159,8722,,,5
20160,8722,Objection - Missing Feature,Objection,1
20161,8722,Discount - End of Quarter,Discount,2
20162,8722,Budget - Reallocating Funds,Budget,5
20163,8722,Discount - Competitive Match,Discount,5
20164,8723,Pricing - Enterprise Tier,Pricing,5
20165,8723,Risk - Competitor Evaluation,Risk,8
20166,8723,Risk - Stakeholder Pushback,Risk,3
20167,8723,Competitor - CompetitorC,Competitor,6
20168,8724,Competitor - CompetitorD,Competitor,1
20169,8724,Objection - Need More Stakeholder Buy-in,Objection,7
20170,8724,Risk - No Decision Likely,Risk,3
20171,8724,Competitor - CompetitorA,Competitor,3
20172,8724,Security - Penetration Testing,Security,2
20173,8724,Technical - SSO / SAML Setup,Technical,7
20174,8725,Reference Call Requested,Buying Signal,6
20175,8727,Contract Review Started,Buying Signal,1
20176,8728,Risk - No Decision Likely,Risk,7
20177,8728,Technical - Data Migration Plan,Technical,5
20178,8728,Competitor - CompetitorA,Competitor,3
20179,8729,Budget - Needs Approval,Budget,6
20180,8729,Technical - Data Migration Plan,Technical,8
20181,8730,Competitor - Open Source Alternative,Competitor,4
20182,8730,Competitor - CompetitorB,Competitor,7
20183,8730,Decision Maker Involved,Buying Signal,4
20184,8730,Objection - Missing Feature,Objection,2
20185,8730,Pricing - Volume Discount,Pricing,5
20186,8730,Risk - Legal Blockers,Risk,3
20187,8731,Technical - SSO / SAML Setup,Technical,8
20188,8731,,,4
20189,8731,Budget - Approved,Budget,6
20190,8731,Security - Data Residency,Security,1
20191,8731,Decision Maker Involved,Buying Signal,4
20192,8732,Security - Penetration Testing,Security,3
20193,8732,Pricing - Requested Quote,Pricing,7
20194,8732,Risk - Budget Freeze,Risk,8
20195,8732,Discount - End of Quarter,Discount,6
20196,8735,Decision Maker Involved,Buying Signal,6
20197,8737,Budget - Needs Approval,Budget,8
20198,8737,Risk - Champion Leaving,Risk,3
20199,8737,Pricing - Enterprise Tier,Pricing,4
20200,8738,Objection - Need More Stakeholder Buy-in,Objection,1
20201,8738,Competitor - CompetitorC,Competitor,5
20202,8738,Decision Timeline Confirmed,Buying Signal,3
20203,8738,Discount - End of Quarter,Discount,1
20204,8738,Procurement Process Started,Buying Signal,1
20205,8738,Risk - Stakeholder Pushback,Risk,1
20206,8739,Security - SSO Requirement,Security,5
20207,8739,Technical - Data Migration Plan,Technical,5
20208,8739,Pricing - Enterprise Tier,Pricing,4
20209,8739,Risk - Champion Leaving,Risk,3
20210,8740,Budget - Approved,Budget,5
20211,8740,Budget - Freeze Mentioned,Budget,7
20212,8740,Decision Maker Involved,Buying Signal,6
20213,8741,Budget - Needs Approval,Budget,1
20214,8743,Competitor - CompetitorB,Competitor,7
20215,8743,Objection - Too Complex,Objection,4
20216,8743,,,5
20217,8743,Pricing - Requested Quote,Pricing,6
20218,8743,Pricing - Enterprise Tier,Pricing,7
20219,8744,Pricing - Volume Discount,Pricing,8
20220,8744,Objection - Too Complex,Objection,8
20221,8744,Risk - Legal Blockers,Risk,6
20222,8744,Competitor - CompetitorB,Competitor,5
20223,8744,Pricing - Requested Quote,Pricing,8
20224,8745,Procurement Process Started,Buying Signal,8
20225,8745,Objection - Need More Stakeholder Buy-in,Objection,1
20226,8745,Pricing - Too Expensive Objection,Pricing,5
20227,8746,Objection - Team Adoption Concern,Objection,8
20228,8746,Risk - Legal Blockers,Risk,2
20229,8746,,,3
20230,8746,Pricing - Enterprise Tier,Pricing,2
20231,8746,Decision Maker Involved,Buying Signal,2
20232,8747,Discount - Competitive Match,Discount,2
20233,8747,Budget - Needs Approval,Budget,7
20234,8748,Discount - Multi-Year Ask,Discount,6
20235,8748,Risk - Competitor Evaluation,Risk,4
20236,8748,Objection - Too Complex,Objection,2
20237,8748,Risk - Stakeholder Pushback,Risk,6
20238,8748,Objection - Missing Feature,Objection,1
20239,8748,Pricing - Too Expensive Objection,Pricing,1
20240,8748,Budget - Freeze Mentioned,Budget,6
20241,8749,Risk - Delayed Timeline,Risk,4
20242,8749,Pricing - Compared to Competitor,Pricing,8
20243,8749,Competitor - CompetitorD,Competitor,6
20244,8749,Decision Maker Involved,Buying Signal,2
20245,8750,Objection - Switching Cost,Objection,4
20246,8750,Discount - Competitive Match,Discount,3
20247,8750,Pricing - Compared to Competitor,Pricing,2
20248,8752,,,1
20249,8752,Competitor - Open Source Alternative,Competitor,6
20250,8752,Risk - Competitor Evaluation,Risk,3
20251,8752,Technical - Custom Workflow Needs,Technical,3
20252,8752,Budget - Approved,Budget,2
20253,8752,Contract Review Started,Buying Signal,8
20254,8752,Pricing - Volume Discount,Pricing,1
20255,8753,Pricing - Volume Discount,Pricing,5
20256,8753,Technical - Data Migration Plan,Technical,2
20257,8753,Competitor - Open Source Alternative,Competitor,6
20258,8753,Objection - Missing Feature,Objection,1
20259,8754,Competitor - CompetitorA,Competitor,4
20260,8754,Objection - Need More Stakeholder Buy-in,Objection,8
20261,8754,Pricing - Too Expensive Objection,Pricing,1
20262,8754,Risk - No Decision Likely,Risk,1
20263,8754,Risk - Competitor Evaluation,Risk,2
20264,8755,Objection - Team Adoption Concern,Objection,4
20265,8755,Competitor - CompetitorE,Competitor,3
20266,8755,Pricing - Requested Quote,Pricing,7
20267,8757,Security - SOC2 Compliance,Security,6
20268,8757,Discount - Competitive Match,Discount,6
20269,8757,Competitor - Open Source Alternative,Competitor,1
20270,8759,Objection - Switching Cost,Objection,-6
20271,8759,Risk - Legal Blockers,Risk,2
20272,8759,Procurement Process Started,Buying Signal,4
20273,8759,Competitor - CompetitorA,Competitor,4
20274,8760,Reference Call Requested,Buying Signal,1
20275,8760,Decision Maker Involved,Buying Signal,4
20276,8761,Objection - Switching Cost,Objection,1
20277,8761,Risk - No Decision Likely,Risk,1
20278,8761,Discount - Multi-Year Ask,Discount,8
20279,8761,Competitor - Open Source Alternative,Competitor,8
20280,8763,Competitor - Open Source Alternative,Competitor,2
20281,8764,Risk - Legal Blockers,Risk,5
20282,8764,Budget - Approved,Budget,3
20283,8764,Risk - Competitor Evaluation,Risk,7
20284,8764,Decision Timeline Confirmed,Buying Signal,8
20285,8765,Pricing - Enterprise Tier,Pricing,5
20286,8767,Decision Timeline Confirmed,Buying Signal,6
20287,8767,Objection - Too Complex,Objection,3
20288,8768,Risk - Legal Blockers,Risk,7
20289,8768,Pricing - Compared to Competitor,Pricing,7
20290,8768,Budget - Needs Approval,Budget,1
