call_id,opp_id,owner_id,call_date,duration_minutes,direction,call_type,disposition,num_participants,talk_ratio_rep,longest_monologue_sec,question_count,next_steps_mentioned
8064,1078,13,2021-10-29T08:00:00,50,Inbound,QBR,Rescheduled,1,,,0,False
8065,4319,9,2021-09-28T13:45:00,37,Outbound,Negotiation,Completed,8,0.71,152,9,False
8066,2813,7,2022-11-16T14:45:00,17,Outbound,Follow-Up,Completed,3,0.62,233,8,True
8067,4595,16,2024-12-18T14:15:00,2,Inbound,Discovery,Voicemail,1,,,0,False
8068,508,13,2024-08-21T15:45:00,54,Outbound,QBR,Completed,7,0.76,31,6,True
8069,671,4,2024-06-20T12:15:00,0,Outbound,QBR,No Show,1,,,0,False
8070,4170,13,2024-10-01T15:45:00,28,Outbound,Demo,Completed,2,0.69,50,7,True
8071,2031,10,2021-02-12T14:00:00,33,Inbound,Check-In,Completed,7,0.57,38,8,False
8072,706,5,2024-05-20T10:30:00,36,Inbound,QBR,Completed,4,0.49,199,14,True
8073,3065,13,2023-03-14T10:00:00,24,Inbound,Technical Deep Dive,Completed,7,0.62,37,8,True
8074,3816,13,2022-10-15T09:15:00,23,Outbound,QBR,Completed,8,0.63,250,1,False
8075,4552,9,2024-11-11T13:15:00,55,Outbound,Follow-Up,Rescheduled,1,,,0,False
8076,1313,7,2024-12-15T15:15:00,18,Outbound,Follow-Up,Completed,3,0.6,161,11,False
8077,1476,1,2024-06-02T12:45:00,38,Outbound,Demo,Completed,8,0.38,137,15,True
8078,1820,10,2030-06-15T10:00:00,41,Outbound,Demo,Completed,5,0.66,47,18,True
8079,4809,4,2024-12-10T15:30:00,41,Outbound,Check-In,Completed,2,0.51,66,11,False
8080,3739,5,2024-12-28T11:30:00,19,Inbound,Follow-Up,Completed,3,0.39,136,23,False
8081,2986,7,2024-10-11T12:45:00,37,Outbound,Check-In,Completed,3,0.42,86,18,True
8082,1105,6,2023-11-22T12:45:00,2,Outbound,Follow-Up,Voicemail,1,,,0,False
8083,2632,15,2023-04-08T11:30:00,57,Inbound,Technical Deep Dive,Completed,7,0.48,93,11,True
8084,4221,1,2024-11-01T16:15:00,46,Inbound,Discovery,Completed,4,0.41,205,9,True
8085,3842,15,2024-12-01T14:45:00,47,Outbound,Discovery,Completed,4,1.49,227,12,True
8086,4284,10,2024-12-03T11:15:00,50,Inbound,Demo,Completed,4,0.65,131,2,False
8087,1904,1,2023-07-31T15:15:00,25,Inbound,Negotiation,Completed,2,0.3,51,22,True
8088,1057,7,2024-11-28T16:00:00,15,Outbound,Follow-Up,Completed,5,0.58,224,12,False
8089,3026,4,2024-10-11T17:45:00,37,Outbound,Check-In,Completed,6,0.72,103,13,False
8090,1826,12,2024-10-24T14:30:00,34,Inbound,Technical Deep Dive,Completed,4,0.71,223,14,True
8091,3572,10,2024-11-08T14:00:00,0,Inbound,Check-In,No Show,1,,,0,False
8092,4365,7,2021-11-30T10:30:00,47,Outbound,Follow-Up,Completed,8,0.41,154,9,False
8093,4822,4,2024-11-14T12:30:00,29,Outbound,Discovery,Completed,4,0.6,39,6,False
8094,3980,12,2024-06-19T11:30:00,57,Outbound,Demo,Rescheduled,1,,,0,False
8095,3368,8,2024-12-17T11:45:00,28,Outbound,Demo,Completed,6,0.55,156,12,True
8096,3202,13,2024-12-21T11:15:00,3,Outbound,QBR,Voicemail,1,,,0,False
8097,3757,15,2024-12-26T14:45:00,26,Inbound,Discovery,Completed,7,0.53,93,12,True
8098,2119,12,2023-11-16T10:00:00,19,Inbound,Discovery,Completed,2,0.58,74,17,False
8099,2449,7,2024-12-20T14:00:00,19,Outbound,Check-In,Completed,2,0.8,37,8,False
8100,2812,1,2024-08-02T12:00:00,55,Outbound,Technical Deep Dive,Completed,8,0.3,83,20,True
8101,4800,15,2024-06-14T11:30:00,-28,Outbound,Check-In,Completed,7,0.59,53,16,False
8102,257,5,2022-12-11T11:00:00,33,Inbound,Technical Deep Dive,Completed,4,0.4,165,21,False
8103,3360,8,2024-07-10T14:15:00,0,Inbound,Demo,No Show,1,,,0,False
8104,1980,16,2024-12-28T12:30:00,24,Outbound,Check-In,Completed,5,0.75,161,14,True
8105,4007,16,2024-12-07T14:00:00,3,Outbound,Negotiation,Voicemail,1,,,0,False
8106,1963,16,2024-07-16T16:45:00,43,Outbound,Check-In,Completed,3,0.73,273,6,False
8107,2006,10,2024-04-02T13:15:00,52,Outbound,Discovery,Completed,7,0.56,127,12,False
8108,2965,2,2024-05-26T11:00:00,46,Outbound,Follow-Up,Completed,5,0.35,112,24,False
8109,306,2,2024-05-29T17:15:00,37,Inbound,Check-In,Completed,7,0.61,80,15,True
8110,3673,2,2024-11-30T12:30:00,57,Outbound,Follow-Up,Rescheduled,1,,,0,False
8111,4008,16,2024-12-11T16:45:00,16,Outbound,Check-In,Completed,5,0.7,55,11,False
8112,3309,13,2024-12-29T12:45:00,17,Outbound,Negotiation,Rescheduled,1,,,0,False
8113,3575,16,2024-10-10T12:15:00,37,Inbound,QBR,Completed,2,0.63,102,2,False
8114,973,13,2021-12-02T13:00:00,49,Outbound,Check-In,Completed,5,0.72,53,3,False
8115,698,8,2023-08-20T14:30:00,47,Inbound,QBR,Completed,4,0.53,118,7,True
8116,4638,5,2024-12-05T12:00:00,29,Outbound,Follow-Up,Completed,4,0.55,125,9,True
8117,3467,8,2022-11-11T11:45:00,44,Outbound,Check-In,Completed,2,0.68,59,14,True
8118,2827,3,2024-03-02T14:45:00,39,Outbound,Follow-Up,Completed,2,0.54,240,9,False
8119,33,4,2024-01-03T10:00:00,51,Inbound,Follow-Up,Completed,8,0.56,154,6,True
8120,4895,13,2024-10-05T09:00:00,48,Inbound,Negotiation,Completed,2,1.24,146,5,True
8121,4246,14,2024-06-23T14:15:00,56,Outbound,Discovery,Completed,7,0.71,52,5,True
8122,2793,9,2024-10-21T12:00:00,24,Inbound,QBR,Completed,2,0.67,232,9,True
8123,3566,12,2024-11-02T15:45:00,19,Outbound,Discovery,Completed,3,0.56,40,16,True
8124,3776,4,2023-10-15T11:15:00,27,Inbound,Discovery,Completed,4,0.54,126,9,True
8125,3871,2,2023-01-29T13:15:00,0,Outbound,Demo,No Show,1,,,0,False
8126,992,3,2024-12-21T11:45:00,35,Inbound,Discovery,Completed,3,0.36,131,10,True
8127,1521,12,2024-06-18T11:00:00,38,Inbound,Technical Deep Dive,Rescheduled,1,,,0,False
8128,4568,7,2022-04-02T14:30:00,32,Inbound,QBR,Rescheduled,1,,,0,False
8129,1027,14,2030-06-15T10:00:00,27,Outbound,QBR,Completed,5,0.63,35,14,False
8130,3079,3,2024-12-02T12:00:00,,Outbound,Check-In,Completed,6,0.56,234,14,False
8131,1107,4,2024-04-25T14:00:00,18,Outbound,QBR,Completed,4,0.56,198,5,True
8132,2238,15,2023-10-09T13:00:00,-53,Outbound,Check-In,Completed,8,0.64,216,5,False
8133,102,11,2024-12-25T13:45:00,22,Outbound,Technical Deep Dive,Rescheduled,1,,,0,False
8134,3937,11,2024-11-16T15:15:00,22,Outbound,QBR,Rescheduled,1,,,0,False
8135,3947,9,2030-06-15T10:00:00,44,Outbound,Technical Deep Dive,Completed,7,0.39,117,3,True
8136,540,14,2022-07-06T11:15:00,0,Outbound,Discovery,No Show,1,,,0,False
8137,617,5,2021-06-27T10:00:00,49,Outbound,Follow-Up,Completed,3,0.53,128,20,True
8138,3671,16,2024-09-02T13:45:00,27,Inbound,QBR,Completed,6,0.74,84,2,False
8139,868,7,2024-08-25T14:00:00,31,Outbound,Check-In,Completed,8,0.55,98,10,True
8140,1305,13,2022-04-10T10:15:00,3,Outbound,Follow-Up,Voicemail,1,,,0,False
8141,4701,11,2024-09-13T14:00:00,22,Outbound,QBR,Rescheduled,1,,,0,False
8142,4116,3,2024-08-28T10:45:00,0,Outbound,Technical Deep Dive,No Show,1,,,0,False
8143,1558,1,2023-04-25T09:30:00,25,Inbound,QBR,Completed,6,0.53,203,9,True
8144,1937,1,2024-12-20T09:45:00,,Outbound,Demo,Rescheduled,1,,,0,False
8145,3448,8,2024-12-21T09:00:00,35,Inbound,Demo,Completed,7,0.35,70,25,True
8146,3435,6,2022-11-06T13:15:00,24,Inbound,Negotiation,Completed,3,0.39,51,13,True
8147,319,11,2024-08-12T15:15:00,16,Outbound,Technical Deep Dive,Completed,5,0.59,194,13,False
8148,914,8,2030-06-15T10:00:00,28,Inbound,Discovery,Completed,5,0.53,228,11,False
8149,3445,16,2024-12-27T14:00:00,16,Outbound,Demo,Completed,7,0.54,41,12,False
8150,35,13,2023-04-20T11:15:00,32,Outbound,Follow-Up,Completed,7,0.61,155,9,False
8151,4689,1,2022-05-29T13:00:00,15,Outbound,Discovery,Completed,3,0.36,43,19,True
8152,849,5,2023-07-16T15:15:00,50,Outbound,QBR,Completed,7,0.6,62,13,True
8153,1974,13,2024-11-02T11:30:00,32,Inbound,QBR,Completed,5,0.67,97,2,False
8154,1779,10,2022-10-20T10:45:00,0,Outbound,QBR,No Show,1,,,0,False
8155,2287,11,2024-05-25T15:45:00,49,Outbound,Negotiation,Rescheduled,1,,,0,False
8156,3999,6,2024-08-29T10:15:00,37,Inbound,Demo,Completed,5,0.55,155,11,False
8157,483,9,2023-10-23T12:00:00,39,Outbound,Demo,Completed,3,0.7,152,14,False
8158,2908,5,2023-04-14T10:45:00,40,Outbound,Discovery,Completed,5,0.41,169,4,False
8159,958,13,2024-06-19T10:45:00,35,Outbound,Check-In,Completed,6,0.44,181,4,False
8160,1531,2,2023-07-20T10:15:00,25,Outbound,Technical Deep Dive,Completed,4,0.76,43,10,True
8161,3284,4,2024-12-24T09:45:00,17,Outbound,Discovery,Completed,8,0.68,191,5,True
8162,2198,15,2020-09-21T09:45:00,27,Inbound,Discovery,Completed,8,0.87,264,3,False
8163,4544,9,2024-12-10T10:00:00,-49,Outbound,Discovery,Completed,6,0.68,100,17,True
8164,1257,16,2024-12-24T15:45:00,17,Outbound,Discovery,Completed,7,0.49,123,4,True
8165,323,2,2021-09-11T13:00:00,0,Outbound,Check-In,No Show,1,,,0,False
8166,4022,5,2024-12-22T16:30:00,-27,Outbound,Demo,Completed,2,0.35,62,15,False
8167,3196,5,2023-02-01T13:15:00,46,Inbound,Demo,Completed,4,0.53,132,12,True
8168,955,15,2022-01-28T17:00:00,48,Outbound,QBR,Completed,3,0.9,136,10,False
8169,1369,14,2020-07-12T13:15:00,21,Outbound,Demo,Completed,3,0.56,188,8,True
8170,2812,1,2024-08-07T11:30:00,25,Outbound,Check-In,Completed,7,0.6,122,9,True
8171,4592,11,2022-12-24T09:45:00,0,Outbound,QBR,No Show,1,,,0,False
8172,4690,16,2024-07-21T14:15:00,2,Outbound,Discovery,Voicemail,1,,,0,False
8173,1611,7,2023-02-22T15:45:00,2,Outbound,Discovery,Voicemail,1,,,0,False
8174,505,14,2024-02-01T14:45:00,,Outbound,Discovery,Voicemail,1,,,0,False
8175,3750,1,2024-05-02T13:45:00,2,Inbound,Follow-Up,Voicemail,1,,,0,False
8176,3398,11,2024-01-23T10:00:00,36,Inbound,Follow-Up,Completed,3,0.58,173,12,False
8177,1777,15,2024-03-05T12:30:00,24,Outbound,Technical Deep Dive,Completed,4,0.72,233,11,False
8178,784,16,2024-07-13T08:15:00,45,Outbound,Follow-Up,Completed,2,0.65,49,6,False
8179,939,13,2023-09-03T12:45:00,17,Outbound,Check-In,Completed,2,0.69,70,8,False
8180,546,12,2030-06-15T10:00:00,,Outbound,QBR,Completed,4,0.69,68,2,False
8181,2314,3,2024-07-17T10:15:00,41,Inbound,Check-In,Rescheduled,1,,,0,False
8182,2046,6,2023-07-05T17:15:00,52,Outbound,Demo,Completed,3,0.38,153,7,True
8183,4590,11,2024-04-26T12:00:00,2,Outbound,Discovery,Voicemail,1,,,0,False
8184,23,11,2024-09-27T14:00:00,39,Inbound,Technical Deep Dive,Completed,2,0.46,222,15,True
8185,2350,5,2024-11-01T16:15:00,49,Outbound,Follow-Up,Completed,2,1.37,112,2,False
8186,673,5,2024-07-14T16:00:00,1,Inbound,QBR,Voicemail,1,,,0,False
8187,70,2,2023-08-15T14:15:00,54,Outbound,Check-In,Rescheduled,1,,,0,False
8188,379,8,2024-09-06T12:45:00,17,Outbound,Check-In,Completed,4,0.38,103,8,False
8189,4091,3,2022-09-20T09:00:00,36,Outbound,QBR,Completed,4,0.43,79,30,False
8190,3980,12,2024-08-16T10:30:00,32,Inbound,Follow-Up,Rescheduled,1,,,0,False
8191,259,13,2023-04-18T10:00:00,1,Outbound,Check-In,Voicemail,1,,,0,False
8192,592,8,2024-02-22T14:45:00,48,Inbound,Negotiation,Completed,3,0.59,97,4,False
8193,1009,5,2024-06-29T11:00:00,15,Outbound,Demo,Completed,8,0.56,225,20,True
8194,2291,3,2024-03-24T12:00:00,38,Outbound,Follow-Up,Completed,6,0.32,162,20,False
8195,674,12,2024-02-25T14:30:00,37,Inbound,Technical Deep Dive,Completed,2,0.72,145,12,False
8196,1921,11,2024-12-12T09:30:00,35,Outbound,Technical Deep Dive,Completed,8,0.86,189,6,False
8197,2856,14,2024-09-02T15:30:00,-42,Outbound,Check-In,Rescheduled,1,,,0,False
8198,3530,2,2024-12-28T13:30:00,60,Outbound,Demo,Completed,7,0.32,101,24,True
8199,798,5,2023-05-17T16:45:00,60,Outbound,QBR,Completed,4,0.59,232,14,False
8200,813,8,2024-08-01T12:00:00,31,Outbound,Negotiation,Completed,2,0.52,31,19,False
8201,1390,9,2023-11-15T09:30:00,57,Outbound,QBR,Completed,4,0.46,111,15,True
8202,3933,16,2024-12-18T09:15:00,40,Outbound,Follow-Up,Completed,3,0.49,79,4,False
8203,4885,3,2030-06-15T10:00:00,58,Inbound,Check-In,Completed,5,0.56,167,16,False
8204,3834,7,2024-09-09T10:45:00,43,Outbound,Discovery,Completed,6,0.56,34,16,False
8205,1367,6,2024-06-24T16:15:00,1,Inbound,Demo,Voicemail,1,,,0,False
8206,4787,5,2024-10-16T13:00:00,56,Inbound,QBR,Completed,2,0.45,131,12,False
8207,1827,11,2024-04-29T09:45:00,19,Inbound,Check-In,Completed,5,0.41,183,3,True
8208,4510,11,2024-12-05T13:15:00,50,Outbound,QBR,Completed,3,0.5,76,5,False
8209,2825,6,2024-05-14T10:45:00,39,Outbound,Follow-Up,Completed,3,0.52,143,7,False
8210,290,4,2024-12-08T16:45:00,34,Outbound,Technical Deep Dive,Completed,3,0.7,77,12,False
8211,3211,7,2024-09-02T15:30:00,15,Outbound,Negotiation,Completed,2,0.52,30,6,True
8212,527,9,2023-10-07T12:45:00,0,Outbound,Discovery,No Show,1,,,0,False
8213,1377,2,2024-12-26T17:15:00,43,Outbound,Demo,Completed,3,0.62,179,8,False
8214,4380,15,2024-10-22T13:45:00,35,Inbound,Demo,Completed,8,0.57,88,12,True
8215,225,1,2023-05-19T15:45:00,0,Inbound,Discovery,No Show,1,,,0,False
8216,1640,11,2022-11-02T15:30:00,28,Outbound,QBR,Completed,5,0.86,179,5,False
8217,2485,7,2020-05-05T09:30:00,31,Outbound,Demo,Completed,4,0.61,286,8,True
8218,3001,1,2022-01-07T13:30:00,51,Outbound,Discovery,Completed,7,0.33,159,10,True
8219,4502,9,2024-12-09T08:00:00,38,Outbound,Check-In,Completed,8,0.44,118,7,True
8220,4179,5,2023-11-12T11:45:00,57,Outbound,QBR,Completed,4,0.39,103,16,True
8221,1890,3,2024-01-31T12:15:00,19,Inbound,QBR,Completed,8,0.42,145,14,True
8222,1747,14,2024-12-09T11:45:00,25,Outbound,Negotiation,Completed,5,0.62,214,4,True
8223,4934,10,2023-06-27T09:00:00,-46,Outbound,QBR,Completed,8,0.52,48,9,True
8224,4481,16,2024-10-04T10:00:00,39,Inbound,Negotiation,Completed,2,0.74,238,8,True
8225,931,9,2024-08-13T11:30:00,58,Outbound,Negotiation,Completed,8,0.45,120,4,True
8226,3140,16,2024-11-29T13:15:00,59,Inbound,Demo,Completed,3,0.69,64,8,False
8227,4975,16,2024-09-22T11:45:00,,Inbound,Negotiation,Completed,8,0.52,165,4,False
8228,2853,12,2024-08-16T09:45:00,19,Outbound,QBR,Completed,5,1.45,71,17,False
8229,195,3,2024-07-24T13:15:00,15,Inbound,QBR,Completed,8,0.45,170,30,True
8230,1424,10,2024-08-09T16:45:00,50,Outbound,QBR,Completed,6,0.5,237,3,True
8231,2075,9,2023-11-16T15:15:00,16,Outbound,QBR,Completed,8,0.8,238,7,False
8232,1694,5,2024-12-18T11:45:00,22,Inbound,QBR,Rescheduled,1,,,0,False
8233,438,11,2024-12-03T11:00:00,0,Inbound,Negotiation,No Show,1,,,0,False
8234,3465,15,2024-12-22T10:30:00,0,Inbound,Negotiation,No Show,1,,,0,False
8235,3591,7,2024-12-30T14:00:00,31,Outbound,Technical Deep Dive,Rescheduled,1,,,0,False
8236,320,9,2023-08-12T13:15:00,34,Outbound,Check-In,Completed,4,0.41,63,3,True
8237,1280,8,2023-02-03T11:30:00,50,Outbound,Check-In,Rescheduled,1,,,0,False
8238,4102,16,2024-09-25T15:45:00,24,Inbound,Demo,Completed,4,0.78,37,6,False
8239,3330,5,2030-06-15T10:00:00,52,Outbound,QBR,Rescheduled,1,,,0,False
8240,2056,11,2023-07-22T09:30:00,19,Outbound,Follow-Up,Completed,6,0.61,162,7,False
8241,4275,14,2024-08-15T09:00:00,24,Outbound,Demo,Completed,2,0.78,62,14,True
8242,1378,16,2024-11-07T12:15:00,1,Outbound,Negotiation,Voicemail,1,,,0,False
8243,4526,4,2024-12-22T14:30:00,26,Outbound,Demo,Completed,7,0.46,133,20,False
8244,1180,3,2024-12-22T13:30:00,35,Outbound,Follow-Up,Completed,7,0.31,65,12,True
8245,1827,11,2024-05-04T14:00:00,3,Inbound,Check-In,Voicemail,1,,,0,False
8246,900,3,2024-06-03T16:15:00,16,Outbound,QBR,Completed,8,0.65,190,8,True
8247,3496,13,2022-06-11T15:00:00,,Inbound,QBR,No Show,1,,,0,False
8248,1689,9,2024-12-05T12:30:00,27,Outbound,Technical Deep Dive,Completed,4,0.42,98,18,False
8249,2128,16,2024-12-04T12:30:00,48,Outbound,QBR,Rescheduled,1,,,0,False
8250,387,8,2023-07-11T16:15:00,25,Outbound,Check-In,Completed,2,0.42,143,14,True
8251,1365,14,2024-12-27T12:15:00,0,Outbound,Technical Deep Dive,No Show,1,,,0,False
8252,3817,16,2024-12-30T11:15:00,41,Outbound,Follow-Up,Completed,3,0.52,135,8,False
8253,2339,14,2021-12-14T13:30:00,30,Outbound,Discovery,Completed,2,0.58,37,4,False
8254,2598,11,2021-10-03T14:45:00,40,Outbound,Follow-Up,Completed,6,0.7,233,4,False
8255,3962,11,2024-12-26T15:15:00,17,Inbound,Check-In,Completed,3,0.62,219,18,False
8256,2368,5,2023-06-23T13:00:00,46,Outbound,Discovery,Completed,4,0.59,96,8,False
8257,4842,5,2024-07-07T12:45:00,3,Outbound,Technical Deep Dive,Voicemail,1,,,0,False
8258,1278,15,2024-10-02T15:45:00,34,Outbound,Negotiation,Completed,8,0.59,236,4,False
8259,4072,13,2024-12-18T16:30:00,39,Inbound,Negotiation,Completed,4,0.43,137,11,False
8260,3677,16,2024-10-31T13:00:00,52,Outbound,Discovery,Completed,5,0.89,216,3,True
8261,562,5,2021-08-22T15:45:00,45,Outbound,Discovery,Completed,3,0.58,39,16,False
8262,1806,16,2024-12-09T10:00:00,46,Outbound,Technical Deep Dive,Completed,3,0.64,218,8,False
8263,3059,12,2023-02-15T16:30:00,26,Outbound,Negotiation,Completed,7,1.25,169,16,False
8264,1540,11,2024-12-27T11:15:00,29,Outbound,Demo,Rescheduled,1,,,0,False
8265,3465,15,2024-12-28T13:15:00,19,Outbound,Discovery,Completed,7,0.62,76,14,False
8266,3528,9,2023-12-25T11:15:00,1,Inbound,Follow-Up,Voicemail,1,,,0,False
8267,3437,12,2024-12-29T10:00:00,30,Outbound,QBR,Completed,8,0.53,44,13,True
8268,1664,8,2024-12-22T16:15:00,23,Outbound,Check-In,Completed,4,0.69,152,7,False
8269,1728,13,2024-12-13T16:00:00,,Outbound,Demo,Completed,5,0.63,98,9,False
8270,272,3,2024-06-02T11:00:00,19,Inbound,Technical Deep Dive,Completed,2,0.39,113,16,True
8271,1494,2,2024-05-02T10:15:00,0,Outbound,QBR,No Show,1,,,0,False
8272,945,9,2024-02-09T16:00:00,42,Outbound,Demo,Completed,5,0.71,227,7,True
8273,564,2,2024-12-28T15:30:00,24,Inbound,Discovery,Completed,4,0.47,126,28,True
8274,2038,15,2024-12-07T14:30:00,32,Outbound,Check-In,Completed,4,0.84,151,1,False
8275,4899,9,2024-12-27T12:15:00,2,Outbound,Discovery,Voicemail,1,,,0,False
8276,2353,2,2024-12-31T15:15:00,48,Outbound,QBR,Rescheduled,1,,,0,False
8277,4233,5,2024-12-01T11:00:00,30,Inbound,Discovery,Completed,3,0.69,73,8,True
8278,4246,14,2024-04-10T11:00:00,36,Outbound,Negotiation,Completed,3,0.6,68,9,False
8279,4291,11,2022-09-09T17:15:00,29,Outbound,QBR,Completed,4,0.56,177,5,True
8280,576,14,2023-12-01T08:30:00,33,Outbound,Check-In,Completed,7,0.45,99,6,False
8281,73,16,2022-11-15T13:45:00,,Inbound,Follow-Up,Completed,7,0.79,80,4,False
8282,2815,11,2024-12-13T11:30:00,18,Inbound,Negotiation,Completed,6,0.66,204,3,True
8283,563,15,2024-01-08T11:15:00,44,Outbound,Follow-Up,Completed,8,0.52,230,4,False
8284,4238,3,2024-02-19T10:15:00,59,Outbound,Check-In,Completed,7,0.65,143,14,False
8285,2822,3,2030-06-15T10:00:00,47,Outbound,Negotiation,Completed,3,0.53,195,8,True
8286,940,11,2023-03-31T14:15:00,0,Inbound,Demo,No Show,1,,,0,False
8287,2007,11,2024-08-02T12:45:00,50,Outbound,Discovery,Completed,5,0.8,273,12,False
8288,3414,6,2024-05-14T15:45:00,0,Outbound,QBR,No Show,1,,,0,False
8289,1146,7,2022-12-08T10:15:00,24,Inbound,Demo,Completed,4,0.41,82,19,True
8290,1696,6,2024-12-06T16:00:00,0,Outbound,Negotiation,No Show,1,,,0,False
8291,118,16,2024-12-24T12:15:00,53,Inbound,Discovery,Completed,3,0.58,70,5,True
8292,4672,2,2024-01-01T11:45:00,20,Inbound,Follow-Up,Completed,7,0.77,97,8,False
8293,3129,6,2024-02-28T08:45:00,33,Outbound,Demo,Completed,5,1.44,166,14,False
8294,1169,9,2021-07-26T14:00:00,0,Outbound,QBR,No Show,1,,,0,False
8295,1935,11,2024-11-14T14:15:00,0,Outbound,Check-In,No Show,1,,,0,False
8296,3355,4,2023-06-27T16:45:00,56,Outbound,Discovery,Rescheduled,1,,,0,False
8297,1740,2,2024-11-10T11:15:00,0,Outbound,QBR,No Show,1,,,0,False
8298,3346,15,2024-06-23T15:30:00,38,Outbound,Demo,Completed,6,0.65,104,12,False
8299,2405,7,2024-09-22T14:45:00,51,Inbound,Negotiation,Completed,5,0.59,107,16,True
8300,3999,6,2024-08-12T13:30:00,34,Inbound,Negotiation,Completed,7,0.67,187,2,True
8301,4844,15,2024-11-20T16:15:00,,Outbound,Demo,Completed,2,0.67,100,4,False
8302,3721,15,2024-11-17T14:45:00,47,Outbound,Discovery,Completed,6,0.7,211,5,True
8303,4634,7,2024-12-30T14:00:00,32,Outbound,Technical Deep Dive,Completed,4,0.77,128,4,False
8304,833,5,2024-10-20T10:45:00,42,Outbound,Check-In,Completed,6,0.39,189,4,True
8305,4983,15,2024-12-01T13:45:00,17,Outbound,Negotiation,Completed,8,0.44,159,8,True
8306,1332,2,2023-09-10T09:45:00,43,Outbound,Technical Deep Dive,Completed,2,0.45,98,16,True
8307,4136,5,2024-10-26T08:15:00,27,Inbound,Technical Deep Dive,Completed,3,0.38,50,5,False
8308,1399,6,2024-08-20T14:00:00,36,Outbound,Negotiation,Completed,8,0.69,101,7,True
8309,603,15,2024-12-25T13:30:00,57,Outbound,QBR,Completed,5,0.47,107,6,False
8310,4725,8,2023-01-28T11:15:00,26,Outbound,Check-In,Completed,3,0.66,229,12,False
8311,1998,11,2024-04-29T08:15:00,47,Outbound,Follow-Up,Rescheduled,1,,,0,False
8312,4055,9,2024-03-11T14:45:00,,Inbound,Demo,Completed,2,0.47,31,10,False
8313,1160,3,2024-10-11T13:45:00,2,Inbound,Follow-Up,Voicemail,1,,,0,False
8314,1810,3,2024-12-31T11:15:00,35,Inbound,QBR,Completed,7,0.49,82,28,True
8315,2036,16,2024-12-11T09:15:00,46,Outbound,Demo,Rescheduled,1,,,0,False
8316,3491,15,2024-12-20T14:30:00,19,Inbound,Demo,Completed,3,0.5,34,5,True
8317,4926,13,2024-11-13T09:15:00,46,Outbound,Discovery,Completed,5,1.22,115,6,False
8318,4853,11,2024-07-03T10:15:00,22,Outbound,Discovery,Completed,6,0.69,42,10,False
8319,297,11,2024-03-20T10:45:00,52,Outbound,Follow-Up,Completed,4,0.81,293,4,False
8320,3704,7,2023-11-21T11:15:00,,Outbound,Discovery,Completed,4,0.83,107,3,False
8321,505,14,2024-02-10T14:00:00,33,Outbound,Technical Deep Dive,Completed,4,0.68,82,3,True
8322,116,12,2022-04-09T14:00:00,46,Inbound,Negotiation,Completed,6,0.38,135,10,False
8323,4360,3,2023-10-02T16:00:00,16,Inbound,Technical Deep Dive,Rescheduled,1,,,0,False
8324,4383,15,2024-11-18T13:30:00,-53,Inbound,Follow-Up,Completed,4,0.73,66,4,False
8325,2624,7,2030-06-15T10:00:00,19,Inbound,Technical Deep Dive,Completed,6,0.51,197,6,True
8326,3205,7,2021-04-16T10:00:00,21,Outbound,Negotiation,Completed,6,0.79,163,2,False
8327,910,9,2021-10-24T10:15:00,56,Inbound,QBR,Completed,3,1.21,165,7,True
8328,4693,12,2022-11-15T09:00:00,24,Inbound,QBR,Completed,6,0.63,67,17,True
8329,1391,1,2022-12-09T11:15:00,60,Outbound,QBR,Rescheduled,1,,,0,False
8330,4484,2,2023-04-18T13:45:00,50,Inbound,Follow-Up,Completed,7,0.62,69,12,True
8331,4907,15,2024-09-16T15:00:00,52,Outbound,Check-In,Completed,4,0.41,158,15,True
8332,3106,14,2024-12-11T11:00:00,0,Outbound,Demo,No Show,1,,,0,False
8333,3759,11,2024-12-29T11:00:00,55,Inbound,Follow-Up,Completed,3,0.33,178,7,True
