activity_id,lead_id,campaign_id,activity_type,activity_date,utm_source
26173,790,152,Email Open,2021-01-20T13:13:00,
26174,5410,147,Form Fill,2020-10-26T04:46:00,referral
26175,1383,135,Email Click,2022-04-12T10:23:00,
26176,1317,71,Email Open,2020-03-23T13:28:00,
26177,630,42,Content Download,2020-03-31T16:09:00,
26178,6739,47,Page Visit,2023-12-24T01:26:00,linkedin
26179,7503,34,Form Fill,2020-03-21T22:46:00,facebook
26180,3441,123,Unsubscribe,2022-02-12T05:03:00,
26181,1975,130,Content Download,2030-03-15T14:30:00,
26182,4558,75,Webinar Attended,2023-04-15T06:16:00,
26183,7009,188,Email Open,2021-10-24T05:40:00,
26184,6310,147,Email Bounce,2020-10-20T22:58:00,
26185,1917,180,Page Visit,2024-05-21T14:28:00,referral
26186,7508,104,Ad Click,2024-03-13T23:00:00,
26187,2518,137,Email Click,2023-08-28T04:05:00,
26188,2290,187,Form Fill,2024-07-28T20:45:00,
26189,3752,151,Form Fill,2023-11-26T14:14:00,referral
26190,4460,10,Ad Click,2021-09-29T21:20:00,facebook
26191,4612,105,Content Download,2020-04-10T15:04:00,
26192,132,41,Email Open,2022-09-07T01:02:00,
26193,5463,49,Webinar Registration,2024-03-18T06:33:00,
26194,5666,16,Ad Click,2024-11-20T07:14:00,direct
26195,855,109,Webinar Attended,2020-02-23T14:51:00,
26196,6965,27,Email Open,2022-04-04T16:22:00,
26197,46,117,Webinar Registration,2020-08-06T19:35:00,
26198,2768,148,Ad Click,2024-04-01T23:42:00,direct
26199,211,19,Content Download,2020-02-18T01:46:00,
26200,6837,84,Ad Click,2020-03-05T04:33:00,referral
26201,4220,177,Unsubscribe,2021-11-28T13:29:00,
26202,7494,7,Webinar Registration,2024-05-13T20:50:00,
26203,3463,73,Unsubscribe,2021-07-30T00:36:00,
26204,2662,63,Form Fill,2021-10-09T05:29:00,linkedin
26205,2992,137,Content Download,2023-07-29T05:14:00,
26206,5242,193,Content Download,2022-03-31T14:27:00,
26207,2697,42,Webinar Attended,2020-03-23T11:55:00,
26208,1081,136,Webinar Registration,2024-09-21T21:15:00,
26209,2510,122,Email Click,2021-09-28T13:19:00,
26210,2488,68,Content Download,2024-09-17T19:59:00,
26211,7459,100,Email Open,2024-06-22T04:28:00,
26212,217,114,Email Open,2024-07-03T03:22:00,
26213,916,120,Email Bounce,2020-05-07T00:10:00,
26214,7608,162,Email Open,2020-04-25T04:41:00,
26215,6039,198,Email Open,2020-03-27T03:57:00,
26216,987,,Unsubscribe,2023-04-25T05:22:00,
26217,7072,127,Email Open,2020-02-12T21:45:00,
26218,4437,42,Webinar Registration,2020-04-05T09:02:00,
26219,1897,,Webinar Attended,2030-03-15T14:30:00,
26220,3547,,Form Fill,2020-02-25T17:52:00,direct
26221,6947,24,Form Fill,2021-06-03T22:02:00,direct
26222,2250,183,Email Open,2020-08-30T04:13:00,
26223,1357,165,Form Fill,2024-02-09T15:03:00,direct
26224,4269,148,Email Click,2030-03-15T14:30:00,
26225,7420,169,Content Download,2021-12-31T10:39:00,
26226,2682,88,Webinar Attended,2023-09-09T17:16:00,
26227,2293,121,Form Fill,2024-01-03T11:49:00,twitter
26228,2696,107,Email Open,2024-03-18T08:36:00,
26229,5111,177,Email Open,2021-11-24T02:43:00,
26230,1658,126,Page Visit,2021-05-08T11:00:00,twitter
26231,3716,58,Email Open,2022-03-28T04:23:00,
26232,6810,127,,2020-02-08T10:30:00,
26233,1498,165,Email Open,2024-01-07T13:38:00,
26234,2381,188,Email Open,2022-01-18T10:30:00,
26235,5036,77,Page Visit,2021-02-21T21:28:00,direct
26236,5932,191,Webinar Attended,2023-10-17T22:08:00,
26237,1971,31,Email Open,2024-05-01T09:22:00,
26238,2111,26,Email Open,2024-12-01T00:00:00,
26239,5470,176,Page Visit,2023-10-29T00:59:00,twitter
26240,5597,45,Content Download,2022-04-24T00:41:00,
26241,4318,53,Page Visit,2024-12-23T00:00:00,
26242,35,33,Webinar Registration,2020-07-18T05:37:00,
26243,7629,56,Email Open,2024-10-09T07:13:00,
26244,7061,19,Email Click,2020-02-23T11:58:00,
26245,6343,14,Content Download,2023-06-15T02:47:00,
26246,6211,100,Page Visit,2024-06-24T23:47:00,direct
26247,4721,133,Content Download,2021-07-07T21:48:00,
26248,485,31,Ad Click,2024-04-23T16:18:00,linkedin
26249,7410,21,Form Fill,2024-12-19T14:41:00,facebook
26250,2193,193,Email Open,2022-02-16T20:23:00,
26251,637,108,Email Open,2024-12-01T00:00:00,
26252,5782,158,Email Open,2020-12-15T03:34:00,
26253,5702,165,Webinar Registration,2024-01-06T06:44:00,
26254,3834,65,Webinar Registration,2021-12-08T08:43:00,
26255,4230,54,Email Open,2020-07-07T15:14:00,
26256,4710,144,Email Bounce,2020-06-11T11:44:00,
26257,7998,99,Ad Click,2022-04-23T04:38:00,twitter
26258,470,108,Content Download,2024-12-19T10:52:00,
26259,2074,194,Form Fill,2023-02-21T14:41:00,referral
26260,7963,73,Form Fill,2021-07-25T06:52:00,
26261,1640,191,Email Click,2023-07-20T19:17:00,
26262,587,82,,2020-05-07T04:42:00,
26263,7746,164,Content Download,2021-09-26T08:32:00,
26264,5520,159,Ad Click,2023-11-11T01:14:00,google
26265,4224,173,Content Download,2023-07-02T00:01:00,
26266,7013,105,Email Open,2020-04-03T21:42:00,
26267,3551,168,Content Download,2023-04-09T22:52:00,
26268,5000,185,Unsubscribe,2022-08-19T14:08:00,
26269,5923,122,Page Visit,2021-09-26T05:44:00,linkedin
26270,1257,118,Webinar Attended,2024-03-09T03:39:00,
26271,7291,132,Form Fill,2023-11-23T13:26:00,
26272,980,190,Email Open,2020-04-04T00:31:00,
26273,5789,6,Content Download,2024-12-27T23:09:00,
26274,2916,133,Email Open,2021-07-11T02:02:00,
26275,5202,131,Unsubscribe,2020-12-12T18:28:00,
26276,7456,62,Page Visit,2021-06-09T21:43:00,
26277,960,165,Ad Click,2024-01-27T21:40:00,google
26278,4777,131,Content Download,2021-01-15T08:32:00,
26279,4873,93,Webinar Registration,2024-05-29T21:50:00,
26280,5977,141,Email Open,2024-02-23T17:30:00,
26281,7806,,Page Visit,2023-09-05T06:21:00,facebook
26282,7672,42,Webinar Attended,2020-05-01T09:56:00,
26283,4375,168,,2023-04-13T03:30:00,google
26284,7720,88,Ad Click,2023-09-17T13:35:00,direct
26285,5938,122,Email Click,2021-09-26T08:57:00,
26286,5516,66,Content Download,2021-03-10T17:15:00,
26287,2383,96,Ad Click,2020-10-22T14:48:00,facebook
26288,6190,1,Form Fill,2024-09-21T08:41:00,
26289,3503,,Ad Click,2021-09-07T19:33:00,twitter
26290,3426,104,Page Visit,2024-04-16T07:26:00,referral
26291,2270,98,Content Download,2020-04-03T03:43:00,
26292,3474,46,Form Fill,2024-05-07T16:11:00,
26293,6955,63,Email Open,2021-10-10T01:38:00,
26294,4363,12,Email Open,2023-02-19T08:19:00,
26295,2942,106,Email Open,2021-05-14T11:43:00,
26296,238,49,Email Open,2024-03-16T21:51:00,
26297,5004,102,Unsubscribe,2023-02-27T09:29:00,
26298,4065,116,Email Open,2020-12-01T11:14:00,
26299,2571,120,Content Download,2020-05-07T03:04:00,
26300,2035,174,Form Fill,2021-03-03T04:51:00,facebook
26301,153,118,,2024-04-26T14:50:00,
26302,1099,118,Page Visit,2024-03-03T19:27:00,
26303,182,101,Email Click,2023-09-01T21:57:00,
26304,2456,35,Page Visit,2021-12-02T10:55:00,facebook
26305,7461,16,Form Fill,2024-11-24T20:36:00,direct
26306,5114,132,Content Download,2023-12-09T01:13:00,
26307,6996,12,Email Click,2023-03-26T11:29:00,
26308,5067,,Email Bounce,2021-01-13T15:39:00,
26309,4125,23,Email Open,2024-02-06T12:29:00,
26310,701,11,Content Download,2024-07-10T19:04:00,
26311,3338,119,Form Fill,2024-09-13T02:52:00,direct
26312,408,102,Form Fill,2023-03-12T02:41:00,google
26313,1016,17,Email Open,2023-12-03T04:02:00,
26314,3620,130,Content Download,2024-01-12T01:46:00,
26315,6276,,Email Bounce,2021-02-21T22:27:00,
26316,4999,141,Email Open,2023-12-29T20:55:00,
26317,6494,136,Ad Click,2024-09-30T23:59:00,google
26318,4717,149,Email Open,2021-04-11T23:38:00,
26319,2790,55,Email Open,2024-07-11T07:40:00,
26320,260,5,Webinar Registration,2024-07-16T14:59:00,
26321,1649,72,Email Open,2020-02-18T22:34:00,
26322,4582,40,Page Visit,2021-06-24T21:38:00,facebook
26323,5890,,Email Open,2024-05-07T01:45:00,
26324,4391,164,Form Fill,2021-09-27T15:09:00,
26325,1212,46,Page Visit,2024-02-06T00:14:00,twitter
26326,5216,51,Page Visit,2021-05-26T00:56:00,linkedin
26327,5480,4,Email Open,2022-08-27T00:15:00,
26328,5525,162,Email Click,2020-04-23T23:49:00,
26329,2695,146,Email Open,2021-01-12T18:02:00,
26330,5645,125,Email Open,2023-11-05T13:59:00,
26331,5758,51,Email Open,2021-05-25T06:23:00,
26332,7288,140,Email Open,2021-01-04T01:03:00,
26333,5061,150,Email Open,2020-05-21T08:54:00,
26334,2470,142,Page Visit,2021-03-03T09:21:00,facebook
26335,6180,3,Form Fill,2021-12-29T14:18:00,linkedin
26336,6942,119,Ad Click,2024-10-06T13:24:00,google
26337,2172,127,Page Visit,2020-03-01T22:18:00,direct
26338,7131,131,Email Open,2021-02-04T14:19:00,
26339,384,41,Webinar Attended,2022-08-16T07:43:00,
26340,4813,80,Page Visit,2021-06-19T00:11:00,direct
26341,5029,143,Email Click,2021-02-02T10:06:00,
26342,5353,143,Ad Click,2021-04-06T03:07:00,google
26343,6781,168,Webinar Attended,2023-04-10T13:04:00,
26344,6278,185,Webinar Attended,2022-08-20T01:11:00,
26345,1573,146,Email Click,2021-01-21T02:34:00,
26346,7989,7,Email Click,2024-05-17T05:16:00,
26347,6890,98,Form Fill,2020-04-04T04:40:00,facebook
26348,518,4,Webinar Registration,2022-08-12T10:53:00,
26349,6124,50,Email Open,2020-05-01T12:36:00,
26350,371,,Email Bounce,2024-09-04T21:32:00,
26351,6920,105,Content Download,2020-04-13T12:30:00,
26352,7287,101,Email Open,2023-09-14T05:01:00,
26353,5686,165,Email Open,2024-02-02T03:34:00,
26354,126,110,Page Visit,2020-07-22T03:48:00,
26355,2871,40,Unsubscribe,2021-05-11T12:47:00,
26356,7501,9,Email Open,2021-05-18T06:57:00,
26357,6949,157,Email Open,2021-10-10T08:48:00,
26358,1157,84,Email Open,2020-03-01T16:36:00,
26359,7695,159,Webinar Registration,2023-11-01T15:26:00,
26360,3488,9,Email Bounce,2021-05-26T09:02:00,
26361,7527,169,Email Open,2021-12-26T23:02:00,
26362,7263,52,Page Visit,2021-09-19T19:46:00,facebook
26363,3316,195,Email Click,2021-11-25T07:57:00,
26364,2349,8,Webinar Registration,2020-10-09T03:36:00,
26365,4458,93,Email Click,2030-03-15T14:30:00,
26366,6454,156,Email Click,2021-06-10T11:40:00,
26367,6871,34,Form Fill,2020-03-22T05:23:00,referral
26368,6486,36,Form Fill,2020-01-25T16:55:00,twitter
26369,3807,174,Email Bounce,2021-04-13T23:16:00,
26370,270,138,Email Open,2024-10-06T13:04:00,
26371,1334,167,Email Open,2022-04-30T03:37:00,
26372,4660,,,2024-04-02T06:21:00,
26373,1428,154,Content Download,2024-11-08T04:52:00,
26374,75,197,Ad Click,2024-07-13T22:12:00,direct
26375,7342,21,Page Visit,2024-12-09T00:00:00,
26376,1717,142,Ad Click,2021-03-08T03:30:00,linkedin
26377,6625,65,Email Click,2021-11-29T12:53:00,
26378,4395,8,Email Open,2020-11-27T17:33:00,
26379,854,28,Email Open,2022-11-22T01:23:00,
26380,5914,182,Webinar Registration,2022-01-14T13:25:00,
26381,1616,142,Email Open,2021-03-08T22:48:00,
26382,7384,126,Email Open,2021-05-11T15:25:00,
26383,2864,163,Email Click,2022-05-14T16:53:00,
26384,7693,180,,2024-04-15T06:21:00,
26385,5784,26,Webinar Registration,2024-12-30T00:00:00,
26386,7344,176,Webinar Attended,2023-09-24T01:10:00,
26387,7943,166,,2023-02-20T13:33:00,
26388,6268,65,Page Visit,2021-12-08T17:09:00,referral
26389,6279,135,Webinar Attended,2022-04-04T14:30:00,
26390,4329,173,Webinar Registration,2023-07-19T11:56:00,
26391,7307,127,Email Open,2030-03-15T14:30:00,
26392,5049,156,Webinar Attended,2021-08-10T08:39:00,
26393,4248,93,Email Open,2024-06-01T16:46:00,
26394,6858,149,Email Bounce,2021-04-05T13:24:00,
26395,5943,177,Ad Click,2021-11-21T11:25:00,
26396,3316,42,Page Visit,2020-04-03T23:32:00,twitter
26397,7742,63,Email Bounce,2021-10-16T16:40:00,
26398,2102,118,Page Visit,2024-03-01T21:56:00,
26399,5417,99,Email Open,2022-05-20T02:40:00,
26400,2024,119,Content Download,2024-08-10T02:56:00,
26401,7485,73,Form Fill,2021-08-26T04:01:00,
26402,7448,131,Form Fill,2020-12-29T07:41:00,facebook
26403,3539,7,Webinar Attended,2024-05-08T00:12:00,
26404,2460,81,Page Visit,2021-04-20T06:02:00,facebook
26405,5702,155,Content Download,2022-05-28T06:49:00,
26406,4306,157,Page Visit,2021-10-03T08:22:00,direct
26407,4947,139,Email Open,2024-12-09T22:25:00,
26408,3584,72,Content Download,2020-02-14T00:24:00,
26409,7223,147,Email Click,2020-10-27T22:26:00,
26410,7186,87,Email Open,2021-09-26T10:31:00,
26411,6507,74,Email Open,2024-05-16T09:35:00,
26412,1337,16,Unsubscribe,2024-11-19T14:02:00,
26413,3960,3,Unsubscribe,2021-12-05T05:59:00,
26414,842,15,Email Open,2024-12-27T00:00:00,
26415,6131,66,Form Fill,2021-03-07T21:57:00,twitter
26416,4411,113,Form Fill,2022-12-07T23:53:00,direct
26417,2654,28,Content Download,2022-10-31T03:14:00,
26418,5568,3,Ad Click,2022-02-04T00:45:00,referral
26419,7369,100,Email Open,2024-07-06T13:01:00,
26420,6712,193,Webinar Attended,2022-02-11T02:54:00,
26421,5227,74,Email Open,2024-06-02T15:51:00,
26422,6524,178,Form Fill,2020-05-03T23:59:00,twitter
26423,2552,,,2020-03-24T06:13:00,google
26424,3472,83,Form Fill,2023-02-10T04:58:00,referral
26425,7826,127,Content Download,2020-01-07T23:11:00,
26426,5873,64,Form Fill,2023-07-04T16:40:00,referral
26427,3414,25,Ad Click,2020-07-14T00:55:00,direct
26428,3140,185,Page Visit,2022-08-27T06:31:00,linkedin
26429,6386,98,Webinar Registration,2020-03-15T21:39:00,
26430,2036,173,Form Fill,2023-06-17T18:56:00,linkedin
26431,287,14,Content Download,2023-07-18T10:40:00,
26432,3744,119,Email Open,2024-08-28T21:49:00,
26433,3140,32,Content Download,2023-05-04T16:42:00,
26434,3453,37,Email Open,2022-12-01T17:52:00,
26435,3074,26,Unsubscribe,2024-12-14T12:38:00,
26436,3462,170,Email Open,2023-11-23T12:56:00,
26437,3755,33,Webinar Attended,2020-07-18T05:06:00,
26438,3901,20,Email Open,2023-12-07T02:12:00,
26439,4886,171,Email Bounce,2023-06-03T23:48:00,
26440,4680,123,Email Open,2022-02-11T23:44:00,
26441,6576,3,Email Bounce,2021-12-15T07:01:00,
26442,5422,187,Email Bounce,2024-04-29T08:38:00,
26443,4389,193,Webinar Attended,2022-03-03T01:53:00,
26444,4962,102,Form Fill,2023-03-08T08:01:00,referral
26445,167,111,Email Bounce,2022-04-02T12:53:00,
26446,3441,152,Email Open,2021-01-18T17:22:00,
26447,7685,13,Form Fill,2024-05-09T02:19:00,linkedin
26448,4959,168,Webinar Registration,2023-04-07T01:23:00,
26449,7004,93,Email Open,2024-05-30T01:20:00,
26450,1252,197,Webinar Attended,2024-08-10T17:53:00,
26451,1571,73,Form Fill,2021-08-21T20:19:00,twitter
26452,393,108,Email Click,2024-12-19T05:04:00,
26453,7007,97,Unsubscribe,2020-09-26T19:49:00,
26454,6172,186,Content Download,2020-03-04T06:01:00,
26455,779,55,Email Open,2024-06-11T12:01:00,
26456,3958,140,Content Download,2021-02-26T08:21:00,
26457,6032,196,Form Fill,2022-02-11T10:14:00,linkedin
26458,2151,17,Email Open,2023-12-16T18:33:00,
26459,7912,166,Email Open,2022-12-30T21:39:00,
26460,5575,14,Email Open,2023-05-14T09:11:00,
26461,4764,34,Content Download,2020-02-07T13:53:00,
26462,922,14,Email Bounce,2023-07-04T04:57:00,
26463,1937,38,Form Fill,2023-02-25T10:24:00,direct
26464,2119,119,Email Open,2024-08-16T06:44:00,
26465,3241,155,Webinar Attended,2022-06-10T06:17:00,
26466,4004,131,Form Fill,2020-12-30T19:26:00,google
26467,6107,168,Email Click,2023-04-12T12:10:00,
26468,5632,,Email Open,2020-05-01T09:04:00,
26469,3988,52,Page Visit,2021-09-25T23:31:00,twitter
26470,862,,Email Open,2021-08-10T16:44:00,
26471,6113,162,Email Bounce,2020-04-22T01:43:00,
26472,6826,105,Page Visit,2020-04-09T11:07:00,referral
26473,1666,18,Unsubscribe,2020-05-05T11:20:00,
26474,1108,40,Content Download,2021-06-18T08:55:00,
26475,4859,103,Webinar Registration,2024-03-02T21:14:00,
26476,5324,49,Email Open,2024-03-23T13:49:00,
26477,6770,196,Email Click,2022-03-11T06:37:00,
26478,6960,,Webinar Registration,2022-01-24T19:38:00,
26479,6417,145,Webinar Registration,2021-01-21T10:35:00,
26480,5501,176,Content Download,2023-10-23T08:34:00,
26481,37,104,Page Visit,2024-03-23T09:38:00,direct
26482,3458,136,Form Fill,2024-09-03T00:42:00,direct
26483,2553,52,Content Download,2021-09-29T03:12:00,
26484,1008,136,Email Open,2024-09-28T06:48:00,
26485,5041,178,Webinar Registration,2020-04-16T05:03:00,
26486,5662,129,Webinar Registration,2020-07-21T15:38:00,
26487,2235,172,,2024-02-09T14:25:00,
26488,2464,180,Email Open,2024-05-21T09:57:00,
26489,205,8,Page Visit,2020-09-25T07:43:00,facebook
26490,2328,130,Email Open,2024-01-31T22:57:00,
26491,5901,46,Page Visit,2024-03-02T12:37:00,referral
26492,353,62,Email Click,2021-06-20T14:58:00,
26493,1213,147,Webinar Registration,2020-10-27T17:55:00,
26494,1208,129,Content Download,2020-07-24T19:20:00,
26495,6331,197,Page Visit,2024-08-30T19:12:00,google
26496,3444,111,Email Open,2022-03-30T05:11:00,
26497,4949,92,Ad Click,2022-08-29T18:13:00,twitter
26498,7597,71,Form Fill,2020-03-25T19:37:00,referral
26499,4398,22,Email Bounce,2024-12-18T05:35:00,
26500,5274,102,Email Open,2023-01-22T00:54:00,
26501,6328,183,,2020-08-04T01:36:00,
26502,4895,113,Form Fill,2022-11-04T05:18:00,referral
26503,959,74,Email Open,2024-05-19T04:40:00,
26504,1303,157,Email Open,2021-10-11T00:22:00,
26505,4983,150,Form Fill,2020-05-22T11:26:00,referral
26506,7582,165,Form Fill,2024-01-23T13:33:00,facebook
26507,5723,42,Webinar Registration,2020-03-24T13:22:00,
26508,1795,141,Email Open,2024-01-13T01:12:00,
26509,5923,95,Ad Click,2021-07-16T09:37:00,facebook
26510,4043,182,Content Download,2022-03-06T20:04:00,
26511,1285,151,Ad Click,2023-12-12T02:06:00,referral
26512,7193,131,Page Visit,2020-12-15T22:13:00,direct
26513,89,94,Form Fill,2020-10-24T04:27:00,facebook
26514,4083,156,Email Open,2021-08-03T06:07:00,
26515,1001,123,Webinar Registration,2022-02-09T21:44:00,
26516,3359,,Content Download,2030-03-15T14:30:00,
26517,1845,94,Content Download,2020-10-22T18:50:00,
26518,7626,114,Email Click,2030-03-15T14:30:00,
26519,829,94,Ad Click,2020-10-29T07:25:00,direct
26520,4351,144,Webinar Registration,2020-06-11T21:41:00,
26521,2264,17,Form Fill,2023-12-11T07:57:00,google
26522,5943,41,Form Fill,2022-07-18T15:56:00,google
26523,7172,146,Form Fill,2021-01-11T11:30:00,
26524,6804,83,Email Open,2023-01-12T17:49:00,
26525,6368,115,Form Fill,2020-01-20T17:27:00,google
26526,4432,136,Content Download,2024-09-30T01:29:00,
26527,4823,140,Email Click,2021-02-17T17:49:00,
26528,3590,136,Unsubscribe,2024-08-29T03:37:00,
26529,578,110,Email Open,2020-07-11T13:14:00,
26530,2544,106,Page Visit,2021-05-19T02:34:00,linkedin
26531,259,83,Ad Click,2023-02-25T00:09:00,google
26532,5523,131,Content Download,2021-01-11T17:48:00,
26533,4971,55,Form Fill,2024-06-23T04:37:00,
26534,4785,119,Email Bounce,2024-10-24T08:56:00,
26535,838,27,Email Open,2022-03-13T17:50:00,
26536,3737,67,Webinar Attended,2020-10-25T03:55:00,
26537,1195,,Form Fill,2023-09-08T09:32:00,linkedin
26538,2250,88,Email Open,2023-09-19T16:17:00,
26539,6931,180,Email Click,2024-05-13T06:43:00,
26540,2646,50,Webinar Registration,2020-05-06T14:43:00,
26541,6012,60,Form Fill,2020-03-13T06:16:00,
26542,3773,91,Webinar Registration,2023-05-24T07:04:00,
26543,6792,93,Content Download,2024-06-02T05:31:00,
26544,810,175,Webinar Registration,2022-06-15T09:36:00,
26545,2964,13,Content Download,2024-03-23T19:52:00,
26546,5061,45,Email Click,2022-07-10T07:15:00,
26547,7760,97,Form Fill,2020-09-28T00:10:00,referral
26548,1359,41,Content Download,2022-10-19T07:38:00,
26549,283,69,Email Open,2023-04-12T20:33:00,
26550,1611,115,Webinar Attended,2020-01-16T11:50:00,
26551,7191,159,Form Fill,2023-10-19T08:03:00,
26552,6354,195,Form Fill,2021-11-20T03:28:00,referral
26553,2591,177,Email Open,2021-11-26T16:27:00,
26554,3545,187,Email Open,2030-03-15T14:30:00,
26555,2203,105,Webinar Registration,2020-04-01T08:12:00,
26556,4527,197,Email Open,2024-08-21T10:45:00,
26557,1913,16,Form Fill,2024-11-22T10:39:00,direct
26558,3463,186,Ad Click,2020-03-24T09:49:00,google
26559,5647,124,Form Fill,2030-03-15T14:30:00,referral
26560,796,176,Webinar Registration,2023-10-31T20:10:00,
26561,2526,174,Webinar Registration,2021-05-16T04:19:00,
26562,645,160,Page Visit,2023-08-28T09:11:00,twitter
26563,7502,27,Email Open,2022-03-19T02:31:00,
26564,485,49,Content Download,2024-01-18T09:41:00,
26565,913,85,Webinar Attended,2023-10-01T16:01:00,
26566,3094,161,Form Fill,2022-04-09T22:08:00,direct
